domain_number,start_year,end_year,moving_year,n_years,window,lrr_m_yr,lrr_median_m_yr,lrr_std_m_yr,unc_m_yr,r_squared,n_obs,n_transects,first_obs,last_obs,unc_if_independent_m_yr,unit_id,transect_id,ref_lrr_m_yr,ref_unc_m_yr,diff_m_yr,abs_diff_m_yr,in_ci,in_abs,in_rel,in_ci3x,in_abs50,in_abs100,in_overlap
74,2010,2020,2010,11,2010_2020,-1.1281,-1.1897,0.2406,0.6849,0.0491,2231,10,2010-02-01,2020-12-30,0.2177,GIS 74 mean,GIS 74 mean,0.786,0.2005,-1.9141,1.9141,False,False,False,False,False,False,False
74,2009,2020,2009,12,2009_2020,-0.9701,-1.1236,0.368,0.6265,0.0467,2347,10,2009-02-06,2020-12-30,0.1992,GIS 74 mean,GIS 74 mean,0.786,0.2005,-1.7561,1.7561,False,False,False,False,False,False,False
74,2008,2020,2008,13,2008_2020,-0.4094,-0.517,0.598,0.548,0.0285,2560,10,2008-01-27,2020-12-30,0.1744,GIS 74 mean,GIS 74 mean,0.786,0.2005,-1.1954,1.1954,False,False,False,False,False,False,False
74,2007,2020,2007,14,2007_2020,-0.1495,-0.1418,0.5516,0.475,0.0206,2752,10,2007-01-09,2020-12-30,0.151,GIS 74 mean,GIS 74 mean,0.786,0.2005,-0.9355,0.9355,False,False,False,False,False,True,False
74,2006,2020,2006,15,2006_2020,-0.0433,-0.1302,0.6548,0.4191,0.0292,2949,10,2006-01-21,2020-12-30,0.1332,GIS 74 mean,GIS 74 mean,0.786,0.2005,-0.8293,0.8293,False,False,False,False,False,True,False
74,2005,2020,2005,16,2005_2020,-0.0137,-0.1224,0.7923,0.3858,0.0453,3099,10,2005-02-11,2020-12-30,0.1228,GIS 74 mean,GIS 74 mean,0.786,0.2005,-0.7997,0.7997,False,False,False,False,False,True,False
74,2004,2020,2004,17,2004_2020,-0.0329,-0.0205,0.8212,0.3491,0.0558,3284,10,2004-01-01,2020-12-30,0.111,GIS 74 mean,GIS 74 mean,0.786,0.2005,-0.8189,0.8189,False,False,False,False,False,True,False
74,2003,2020,2003,18,2003_2020,0.0458,0.062,0.762,0.3198,0.0531,3457,10,2003-01-05,2020-12-30,0.1015,GIS 74 mean,GIS 74 mean,0.786,0.2005,-0.7402,0.7402,False,False,False,False,False,True,False
74,2002,2020,2002,19,2002_2020,0.2477,0.2941,0.6517,0.2867,0.0493,3697,10,2002-01-10,2020-12-30,0.0909,GIS 74 mean,GIS 74 mean,0.786,0.2005,-0.5383,0.5383,False,False,False,True,False,True,False
74,2001,2020,2001,20,2001_2020,0.3438,0.4046,0.5868,0.2626,0.0521,3907,10,2001-01-24,2020-12-30,0.0832,GIS 74 mean,GIS 74 mean,0.786,0.2005,-0.4422,0.4422,False,False,False,True,True,True,True
74,2000,2020,2000,21,2000_2020,0.4743,0.5457,0.5431,0.2361,0.0672,4207,10,2000-01-13,2020-12-30,0.0748,GIS 74 mean,GIS 74 mean,0.786,0.2005,-0.3117,0.3117,False,False,False,True,True,True,True
74,1999,2020,1999,22,1999_2020,0.5912,0.6602,0.4961,0.223,0.0828,4387,10,1999-03-07,2020-12-30,0.0706,GIS 74 mean,GIS 74 mean,0.786,0.2005,-0.1948,0.1948,True,True,False,True,True,True,True
74,1998,2020,1998,23,1998_2020,0.6354,0.699,0.4814,0.2144,0.0926,4487,10,1998-03-04,2020-12-30,0.0679,GIS 74 mean,GIS 74 mean,0.786,0.2005,-0.1506,0.1506,True,True,True,True,True,True,True
74,1997,2020,1997,24,1997_2020,0.6718,0.7312,0.474,0.209,0.1012,4555,10,1997-01-12,2020-12-30,0.0662,GIS 74 mean,GIS 74 mean,0.786,0.2005,-0.1142,0.1142,True,True,True,True,True,True,True
74,1996,2020,1996,25,1996_2020,0.786,0.8816,0.4689,0.2005,0.1309,4685,10,1996-01-26,2020-12-30,0.0634,GIS 74 mean,GIS 74 mean,0.786,0.2005,0.0,0.0,True,True,True,True,True,True,True
75,2016,2020,2016,5,2016_2020,-3.313,-3.4858,0.8976,1.9257,0.0995,1137,10,2016-01-02,2020-12-30,0.6114,GIS 75 mean,GIS 75 mean,-1.209,0.2182,-2.104,2.104,False,False,False,False,False,False,True
75,2015,2020,2015,6,2015_2020,0.071,0.1814,1.0445,1.7646,0.0104,1301,10,2015-01-31,2020-12-30,0.5618,GIS 75 mean,GIS 75 mean,-1.209,0.2182,1.28,1.28,False,False,False,False,False,False,True
75,2014,2020,2014,7,2014_2020,0.7032,1.1016,1.224,1.3601,0.0242,1494,10,2014-01-03,2020-12-30,0.4329,GIS 75 mean,GIS 75 mean,-1.209,0.2182,1.9122,1.9122,False,False,False,False,False,False,False
75,2013,2020,2013,8,2013_2020,0.762,0.987,1.036,1.0856,0.0287,1693,10,2013-02-01,2020-12-30,0.3446,GIS 75 mean,GIS 75 mean,-1.209,0.2182,1.971,1.971,False,False,False,False,False,False,False
75,2012,2020,2012,9,2012_2020,-0.0207,0.2542,0.8817,0.9873,0.0177,1793,10,2012-01-14,2020-12-30,0.3139,GIS 75 mean,GIS 75 mean,-1.209,0.2182,1.1883,1.1883,False,False,False,False,False,False,True
75,2011,2020,2011,10,2011_2020,-0.1528,-0.2286,0.6255,0.8034,0.0111,1992,10,2011-01-03,2020-12-30,0.2556,GIS 75 mean,GIS 75 mean,-1.209,0.2182,1.0562,1.0562,False,False,False,False,False,False,False
75,2010,2020,2010,11,2010_2020,-0.243,-0.2597,0.5221,0.6598,0.0132,2225,10,2010-02-01,2020-12-30,0.2093,GIS 75 mean,GIS 75 mean,-1.209,0.2182,0.966,0.966,False,False,False,False,False,True,False
75,2009,2020,2009,12,2009_2020,-0.6234,-0.671,0.436,0.6233,0.0251,2321,10,2009-02-06,2020-12-30,0.1978,GIS 75 mean,GIS 75 mean,-1.209,0.2182,0.5856,0.5856,False,False,False,True,False,True,True
75,2008,2020,2008,13,2008_2020,-1.3423,-1.3161,0.2057,0.5244,0.0916,2589,10,2008-01-27,2020-12-30,0.1666,GIS 75 mean,GIS 75 mean,-1.209,0.2182,-0.1333,0.1333,True,True,True,True,True,True,True
75,2007,2020,2007,14,2007_2020,-1.7305,-1.6002,0.4404,0.477,0.1558,2764,10,2007-01-09,2020-12-30,0.1518,GIS 75 mean,GIS 75 mean,-1.209,0.2182,-0.5215,0.5215,False,False,False,True,False,True,True
75,2006,2020,2006,15,2006_2020,-1.9818,-1.8573,0.6671,0.4299,0.2138,2951,10,2006-01-21,2020-12-30,0.1369,GIS 75 mean,GIS 75 mean,-1.209,0.2182,-0.7728,0.7728,False,False,False,False,False,True,False
75,2005,2020,2005,16,2005_2020,-1.9553,-1.9384,0.4975,0.4043,0.224,3090,10,2005-02-11,2020-12-30,0.1291,GIS 75 mean,GIS 75 mean,-1.209,0.2182,-0.7463,0.7463,False,False,False,False,False,True,False
75,2004,2020,2004,17,2004_2020,-2.3191,-2.4423,0.5238,0.3745,0.3082,3278,10,2004-01-01,2020-12-30,0.1193,GIS 75 mean,GIS 75 mean,-1.209,0.2182,-1.1101,1.1101,False,False,False,False,False,False,False
75,2003,2020,2003,18,2003_2020,-2.1524,-2.2398,0.5145,0.3404,0.3039,3469,10,2003-01-05,2020-12-30,0.1082,GIS 75 mean,GIS 75 mean,-1.209,0.2182,-0.9434,0.9434,False,False,False,False,False,True,False
75,2002,2020,2002,19,2002_2020,-1.9057,-1.9816,0.5196,0.3075,0.2808,3709,10,2002-01-10,2020-12-30,0.0977,GIS 75 mean,GIS 75 mean,-1.209,0.2182,-0.6967,0.6967,False,False,False,False,False,True,False
75,2001,2020,2001,20,2001_2020,-1.655,-1.6915,0.4816,0.284,0.2456,3935,10,2001-01-24,2020-12-30,0.0903,GIS 75 mean,GIS 75 mean,-1.209,0.2182,-0.446,0.446,False,False,False,True,True,True,True
75,2000,2020,2000,21,2000_2020,-1.533,-1.5728,0.454,0.2523,0.2474,4243,10,2000-01-13,2020-12-30,0.0801,GIS 75 mean,GIS 75 mean,-1.209,0.2182,-0.324,0.324,False,False,False,True,True,True,True
75,1999,2020,1999,22,1999_2020,-1.3622,-1.4116,0.4975,0.2419,0.2143,4423,10,1999-03-07,2020-12-30,0.0768,GIS 75 mean,GIS 75 mean,-1.209,0.2182,-0.1532,0.1532,True,True,True,True,True,True,True
75,1998,2020,1998,23,1998_2020,-1.3164,-1.3813,0.5128,0.2331,0.2121,4523,10,1998-03-04,2020-12-30,0.074,GIS 75 mean,GIS 75 mean,-1.209,0.2182,-0.1074,0.1074,True,True,True,True,True,True,True
75,1997,2020,1997,24,1997_2020,-1.2373,-1.2978,0.5053,0.2292,0.1962,4593,10,1997-01-12,2020-12-30,0.0727,GIS 75 mean,GIS 75 mean,-1.209,0.2182,-0.0283,0.0283,True,True,True,True,True,True,True
75,1996,2020,1996,25,1996_2020,-1.209,-1.2592,0.5528,0.2182,0.2008,4718,10,1996-01-26,2020-12-30,0.0692,GIS 75 mean,GIS 75 mean,-1.209,0.2182,0.0,0.0,True,True,True,True,True,True,True
76,2016,2020,2016,5,2016_2020,-2.9874,-2.5819,1.2752,1.964,0.0832,1154,10,2016-01-02,2020-12-30,0.6227,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,-0.7969,0.7969,False,False,False,False,False,True,True
76,2015,2020,2015,6,2015_2020,1.6848,2.3413,1.6346,1.7626,0.0464,1376,10,2015-01-31,2020-12-30,0.5576,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,3.8753,3.8753,False,False,False,False,False,False,False
76,2014,2020,2014,7,2014_2020,2.7897,2.7558,0.9792,1.4396,0.0932,1553,10,2014-01-03,2020-12-30,0.4559,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,4.9802,4.9802,False,False,False,False,False,False,False
76,2013,2020,2013,8,2013_2020,3.0858,3.0689,1.3389,1.1612,0.1404,1758,10,2013-02-01,2020-12-30,0.3682,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,5.2763,5.2763,False,False,False,False,False,False,False
76,2012,2020,2012,9,2012_2020,2.4576,2.4694,1.2305,1.0589,0.1117,1842,10,2012-01-14,2020-12-30,0.3352,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,4.6481,4.6481,False,False,False,False,False,False,False
76,2011,2020,2011,10,2011_2020,1.035,1.2512,0.9807,0.8559,0.0437,2079,10,2011-01-03,2020-12-30,0.2708,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,3.2255,3.2255,False,False,False,False,False,False,False
76,2010,2020,2010,11,2010_2020,0.7162,0.7,0.6066,0.7311,0.0236,2268,10,2010-02-01,2020-12-30,0.2315,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,2.9067,2.9067,False,False,False,False,False,False,False
76,2009,2020,2009,12,2009_2020,0.3502,0.4202,0.566,0.6727,0.0134,2379,10,2009-02-06,2020-12-30,0.213,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,2.5407,2.5407,False,False,False,False,False,False,False
76,2008,2020,2008,13,2008_2020,-0.2167,-0.2026,0.5551,0.5747,0.0154,2594,10,2008-01-27,2020-12-30,0.1819,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,1.9738,1.9738,False,False,False,False,False,False,False
76,2007,2020,2007,14,2007_2020,-0.8594,-0.802,0.7485,0.5229,0.0575,2782,10,2007-01-09,2020-12-30,0.1654,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,1.3311,1.3311,False,False,False,False,False,False,False
76,2006,2020,2006,15,2006_2020,-1.4993,-1.4882,0.8987,0.4823,0.1292,2982,10,2006-01-21,2020-12-30,0.1526,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,0.6912,0.6912,False,False,False,True,False,True,True
76,2005,2020,2005,16,2005_2020,-1.523,-1.551,0.6127,0.4504,0.1309,3135,10,2005-02-11,2020-12-30,0.1426,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,0.6675,0.6675,False,False,False,True,False,True,True
76,2004,2020,2004,17,2004_2020,-1.7066,-1.6806,0.6891,0.4022,0.1781,3336,10,2004-01-01,2020-12-30,0.1273,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,0.4839,0.4839,False,False,False,True,True,True,True
76,2003,2020,2003,18,2003_2020,-1.8594,-1.8867,0.6203,0.366,0.2241,3524,10,2003-01-05,2020-12-30,0.1158,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,0.3311,0.3311,False,False,True,True,True,True,True
76,2002,2020,2002,19,2002_2020,-1.8177,-1.8514,0.5723,0.324,0.246,3764,10,2002-01-10,2020-12-30,0.1025,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,0.3728,0.3728,False,False,True,True,True,True,True
76,2001,2020,2001,20,2001_2020,-1.794,-1.8231,0.4724,0.2945,0.2644,3988,10,2001-01-07,2020-12-30,0.0932,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,0.3965,0.3965,False,False,True,True,True,True,True
76,2000,2020,2000,21,2000_2020,-1.874,-1.927,0.4197,0.2602,0.3163,4297,10,2000-01-13,2020-12-30,0.0823,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,0.3165,0.3165,False,False,True,True,True,True,True
76,1999,2020,1999,22,1999_2020,-1.943,-2.0286,0.3312,0.2456,0.3495,4477,10,1999-03-07,2020-12-30,0.0777,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,0.2475,0.2475,False,True,True,True,True,True,True
76,1998,2020,1998,23,1998_2020,-1.9613,-2.0402,0.2591,0.2376,0.3647,4577,10,1998-03-04,2020-12-30,0.0752,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,0.2292,0.2292,True,True,True,True,True,True,True
76,1997,2020,1997,24,1997_2020,-1.9825,-2.0551,0.2078,0.2327,0.3766,4647,10,1997-01-12,2020-12-30,0.0736,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,0.208,0.208,True,True,True,True,True,True,True
76,1996,2020,1996,25,1996_2020,-2.1905,-2.2659,0.1398,0.2319,0.4206,4767,10,1996-01-26,2020-12-30,0.0734,GIS 76 mean,GIS 76 mean,-2.1905,0.2319,0.0,0.0,True,True,True,True,True,True,True
77,2016,2020,2016,5,2016_2020,-9.7462,-10.3148,1.4276,1.5581,0.5697,1162,10,2016-01-02,2020-12-30,0.4968,GIS 77 mean,GIS 77 mean,-1.38,0.2314,-8.3662,8.3662,False,False,False,False,False,False,False
77,2015,2020,2015,6,2015_2020,-8.9266,-9.8652,2.4163,1.3062,0.5672,1332,10,2015-01-31,2020-12-30,0.4182,GIS 77 mean,GIS 77 mean,-1.38,0.2314,-7.5466,7.5466,False,False,False,False,False,False,False
77,2014,2020,2014,7,2014_2020,-5.9015,-6.5607,3.3646,1.2312,0.3901,1522,10,2014-01-03,2020-12-30,0.3946,GIS 77 mean,GIS 77 mean,-1.38,0.2314,-4.5215,4.5215,False,False,False,False,False,False,False
77,2013,2020,2013,8,2013_2020,-2.579,-2.5894,2.982,1.24,0.1674,1710,10,2013-02-01,2020-12-30,0.3932,GIS 77 mean,GIS 77 mean,-1.38,0.2314,-1.199,1.199,False,False,False,False,False,False,True
77,2012,2020,2012,9,2012_2020,-1.8667,-1.8634,2.2838,1.1322,0.1088,1809,10,2012-01-14,2020-12-30,0.3581,GIS 77 mean,GIS 77 mean,-1.38,0.2314,-0.4867,0.4867,False,False,False,True,True,True,True
77,2011,2020,2011,10,2011_2020,-0.6911,-0.7911,1.1129,0.9568,0.029,2007,10,2011-01-03,2020-12-30,0.3036,GIS 77 mean,GIS 77 mean,-1.38,0.2314,0.6889,0.6889,False,False,False,True,False,True,True
77,2010,2020,2010,11,2010_2020,-0.1837,-0.1864,0.4324,0.7906,0.0052,2239,10,2010-02-01,2020-12-30,0.251,GIS 77 mean,GIS 77 mean,-1.38,0.2314,1.1963,1.1963,False,False,False,False,False,False,False
77,2009,2020,2009,12,2009_2020,-0.1496,-0.1879,0.2136,0.7263,0.0019,2334,10,2009-02-06,2020-12-30,0.2306,GIS 77 mean,GIS 77 mean,-1.38,0.2314,1.2304,1.2304,False,False,False,False,False,False,False
77,2008,2020,2008,13,2008_2020,-0.1297,-0.0624,0.175,0.5851,0.0019,2600,10,2008-01-27,2020-12-30,0.1856,GIS 77 mean,GIS 77 mean,-1.38,0.2314,1.2503,1.2503,False,False,False,False,False,False,False
77,2007,2020,2007,14,2007_2020,-0.1939,-0.1848,0.1589,0.5122,0.0032,2783,10,2007-01-09,2020-12-30,0.1624,GIS 77 mean,GIS 77 mean,-1.38,0.2314,1.1861,1.1861,False,False,False,False,False,False,False
77,2006,2020,2006,15,2006_2020,-0.2644,-0.292,0.1375,0.459,0.0057,2952,10,2006-02-14,2020-12-30,0.1455,GIS 77 mean,GIS 77 mean,-1.38,0.2314,1.1156,1.1156,False,False,False,False,False,False,False
77,2005,2020,2005,16,2005_2020,-0.269,-0.2674,0.1868,0.4232,0.0077,3090,10,2005-02-11,2020-12-30,0.1342,GIS 77 mean,GIS 77 mean,-1.38,0.2314,1.111,1.111,False,False,False,False,False,False,False
77,2004,2020,2004,17,2004_2020,-0.3148,-0.2784,0.1651,0.3776,0.0105,3283,10,2004-01-01,2020-12-30,0.1197,GIS 77 mean,GIS 77 mean,-1.38,0.2314,1.0652,1.0652,False,False,False,False,False,False,False
77,2003,2020,2003,18,2003_2020,-0.5314,-0.5177,0.1322,0.3461,0.0279,3463,10,2003-01-05,2020-12-30,0.1096,GIS 77 mean,GIS 77 mean,-1.38,0.2314,0.8486,0.8486,False,False,False,False,False,True,False
77,2002,2020,2002,19,2002_2020,-0.6721,-0.6552,0.0906,0.3074,0.0493,3703,10,2002-01-10,2020-12-30,0.0974,GIS 77 mean,GIS 77 mean,-1.38,0.2314,0.7079,0.7079,False,False,False,False,False,True,False
77,2001,2020,2001,20,2001_2020,-0.6822,-0.7266,0.1812,0.2803,0.0601,3927,10,2001-01-07,2020-12-30,0.0888,GIS 77 mean,GIS 77 mean,-1.38,0.2314,0.6978,0.6978,False,False,False,False,False,True,False
77,2000,2020,2000,21,2000_2020,-0.8049,-0.913,0.2586,0.2486,0.0959,4237,10,2000-01-13,2020-12-30,0.0787,GIS 77 mean,GIS 77 mean,-1.38,0.2314,0.5751,0.5751,False,False,False,True,False,True,False
77,1999,2020,1999,22,1999_2020,-0.8903,-0.9662,0.2523,0.2347,0.1197,4417,10,1999-03-07,2020-12-30,0.0743,GIS 77 mean,GIS 77 mean,-1.38,0.2314,0.4897,0.4897,False,False,False,True,True,True,False
77,1998,2020,1998,23,1998_2020,-1.0102,-1.0802,0.2845,0.2302,0.1487,4517,10,1998-03-04,2020-12-30,0.0729,GIS 77 mean,GIS 77 mean,-1.38,0.2314,0.3698,0.3698,False,False,False,True,True,True,True
77,1997,2020,1997,24,1997_2020,-1.081,-1.1362,0.2998,0.2263,0.1676,4587,10,1997-01-12,2020-12-30,0.0716,GIS 77 mean,GIS 77 mean,-1.38,0.2314,0.299,0.299,False,False,False,True,True,True,True
77,1996,2020,1996,25,1996_2020,-1.38,-1.4188,0.3118,0.2314,0.2285,4711,10,1996-01-26,2020-12-30,0.0732,GIS 77 mean,GIS 77 mean,-1.38,0.2314,0.0,0.0,True,True,True,True,True,True,True
78,2016,2020,2016,5,2016_2020,-7.3339,-6.9707,1.9913,1.8919,0.3436,1132,10,2016-01-02,2020-12-30,0.5992,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,-5.9992,5.9992,False,False,False,False,False,False,False
78,2015,2020,2015,6,2015_2020,-7.1252,-6.1428,2.298,1.4309,0.4096,1353,10,2015-01-31,2020-12-30,0.4536,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,-5.7905,5.7905,False,False,False,False,False,False,False
78,2014,2020,2014,7,2014_2020,-7.5742,-7.5786,1.4255,1.1986,0.5014,1526,10,2014-01-03,2020-12-30,0.3796,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,-6.2395,6.2395,False,False,False,False,False,False,False
78,2013,2020,2013,8,2013_2020,-6.969,-7.0697,0.3064,1.0467,0.5031,1726,10,2013-02-01,2020-12-30,0.3313,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,-5.6343,5.6343,False,False,False,False,False,False,False
78,2012,2020,2012,9,2012_2020,-6.2039,-6.2641,0.2609,0.9869,0.464,1802,10,2012-01-14,2020-12-30,0.3125,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,-4.8692,4.8692,False,False,False,False,False,False,False
78,2011,2020,2011,10,2011_2020,-3.3367,-3.3555,0.8571,0.9238,0.2189,2041,10,2011-01-03,2020-12-30,0.2949,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,-2.002,2.002,False,False,False,False,False,False,False
78,2010,2020,2010,11,2010_2020,-2.3089,-2.2963,1.1541,0.8093,0.1601,2229,10,2010-02-01,2020-12-30,0.2586,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,-0.9742,0.9742,False,False,False,False,False,True,True
78,2009,2020,2009,12,2009_2020,-2.0873,-2.134,1.2859,0.7263,0.1655,2349,10,2009-02-06,2020-12-30,0.2321,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,-0.7526,0.7526,False,False,False,False,False,True,True
78,2008,2020,2008,13,2008_2020,-1.4032,-1.3239,1.2851,0.6245,0.1275,2560,10,2008-01-27,2020-12-30,0.1991,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,-0.0685,0.0685,True,True,True,True,True,True,True
78,2007,2020,2007,14,2007_2020,-1.0438,-0.9412,1.0875,0.5439,0.0986,2753,10,2007-01-09,2020-12-30,0.1729,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,0.2909,0.2909,False,False,False,True,True,True,True
78,2006,2020,2006,15,2006_2020,-0.7164,-0.5332,0.7926,0.4891,0.0596,2948,10,2006-02-14,2020-12-30,0.1552,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,0.6183,0.6183,False,False,False,True,False,True,True
78,2005,2020,2005,16,2005_2020,-0.7422,-0.7393,0.5667,0.448,0.0539,3100,10,2005-02-11,2020-12-30,0.1422,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,0.5925,0.5925,False,False,False,True,False,True,True
78,2004,2020,2004,17,2004_2020,-0.8752,-0.925,0.4741,0.4016,0.07,3297,10,2004-01-01,2020-12-30,0.1274,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,0.4595,0.4595,False,False,False,True,True,True,True
78,2003,2020,2003,18,2003_2020,-1.0599,-1.1312,0.49,0.368,0.1008,3474,10,2003-01-05,2020-12-30,0.1166,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,0.2748,0.2748,False,False,False,True,True,True,True
78,2002,2020,2002,19,2002_2020,-1.2292,-1.2936,0.5311,0.3267,0.1452,3714,10,2002-01-10,2020-12-30,0.1035,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,0.1055,0.1055,True,True,True,True,True,True,True
78,2001,2020,2001,20,2001_2020,-1.0559,-1.1216,0.5289,0.2978,0.13,3942,10,2001-01-07,2020-12-30,0.0943,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,0.2788,0.2788,False,False,False,True,True,True,True
78,2000,2020,2000,21,2000_2020,-0.93,-1.0236,0.5217,0.2656,0.1231,4252,10,2000-01-13,2020-12-30,0.0841,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,0.4047,0.4047,False,False,False,True,True,True,True
78,1999,2020,1999,22,1999_2020,-0.9153,-0.9924,0.4434,0.2521,0.1199,4432,10,1999-03-07,2020-12-30,0.0798,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,0.4194,0.4194,False,False,False,True,True,True,True
78,1998,2020,1998,23,1998_2020,-1.0055,-1.1092,0.4246,0.2448,0.1407,4532,10,1998-03-04,2020-12-30,0.0775,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,0.3292,0.3292,False,False,False,True,True,True,True
78,1997,2020,1997,24,1997_2020,-1.0981,-1.1902,0.4358,0.2408,0.1617,4602,10,1997-01-12,2020-12-30,0.0762,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,0.2366,0.2366,True,True,True,True,True,True,True
78,1996,2020,1996,25,1996_2020,-1.3347,-1.4316,0.3926,0.2373,0.2142,4732,10,1996-01-26,2020-12-30,0.0751,GIS 78 mean,GIS 78 mean,-1.3347,0.2373,0.0,0.0,True,True,True,True,True,True,True
79,2016,2020,2016,5,2016_2020,-4.6635,-4.8316,1.8601,1.5822,0.2329,1136,10,2016-01-02,2020-12-30,0.5012,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,-2.6452,2.6452,False,False,False,False,False,False,False
79,2015,2020,2015,6,2015_2020,-3.2257,-3.3906,1.7899,1.3249,0.1675,1304,10,2015-01-31,2020-12-30,0.421,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,-1.2074,1.2074,False,False,False,False,False,False,True
79,2014,2020,2014,7,2014_2020,-2.0881,-2.0814,1.4418,1.138,0.0905,1498,10,2014-01-03,2020-12-30,0.3609,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,-0.0698,0.0698,True,True,True,True,True,True,True
79,2013,2020,2013,8,2013_2020,-1.278,-0.4576,1.9443,0.9595,0.0845,1699,10,2013-02-01,2020-12-30,0.3046,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,0.7403,0.7403,False,False,False,False,False,True,True
79,2012,2020,2012,9,2012_2020,-1.7896,-0.9455,1.8223,0.8886,0.1205,1788,10,2012-01-14,2020-12-30,0.2816,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,0.2287,0.2287,False,True,True,True,True,True,True
79,2011,2020,2011,10,2011_2020,-1.728,-1.3921,1.146,0.7276,0.1257,1989,10,2011-01-03,2020-12-30,0.2308,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,0.2903,0.2903,False,False,True,True,True,True,True
79,2010,2020,2010,11,2010_2020,-1.9829,-1.9195,1.1279,0.5959,0.1868,2221,10,2010-02-01,2020-12-30,0.189,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,0.0354,0.0354,True,True,True,True,True,True,True
79,2009,2020,2009,12,2009_2020,-2.0431,-1.973,1.1117,0.5494,0.2098,2316,10,2009-02-06,2020-12-30,0.1742,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,-0.0248,0.0248,True,True,True,True,True,True,True
79,2008,2020,2008,13,2008_2020,-2.226,-2.4448,0.7751,0.459,0.274,2583,10,2008-01-27,2020-12-30,0.1456,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,-0.2077,0.2077,False,True,True,True,True,True,True
79,2007,2020,2007,14,2007_2020,-2.5093,-2.5933,0.3461,0.4224,0.3395,2765,10,2007-01-09,2020-12-30,0.1343,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,-0.491,0.491,False,False,False,True,True,True,True
79,2006,2020,2006,15,2006_2020,-2.5972,-2.6543,0.1755,0.3877,0.3777,2944,10,2006-02-06,2020-12-30,0.1235,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,-0.5789,0.5789,False,False,False,True,False,True,True
79,2005,2020,2005,16,2005_2020,-2.1965,-2.1273,0.2434,0.3799,0.2983,3077,10,2005-02-11,2020-12-30,0.1206,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,-0.1782,0.1782,True,True,True,True,True,True,True
79,2004,2020,2004,17,2004_2020,-2.1145,-2.0954,0.2793,0.3381,0.3176,3276,10,2004-01-01,2020-12-30,0.1073,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,-0.0962,0.0962,True,True,True,True,True,True,True
79,2003,2020,2003,18,2003_2020,-2.1532,-2.1074,0.2489,0.3116,0.3504,3446,10,2003-01-05,2020-12-30,0.0988,GIS 79 mean,GIS 79 mean,-2.0183,0.1989,-0.1349,0.1349,True,True,True,True,True,True,True
