transect_id,domain_number,mean_start_m,n_start,sd_start_m,first_obs_start,last_obs_start,mean_end_m,n_end,sd_end_m,first_obs_end,last_obs_end,change_m,endpoint_rate_m_yr
usa_NC_0034_0135,59,39.240,5,4.926,1997-05-04,1998-03-04,44.064,11,17.849,2008-12-13,2009-11-21,4.824,0.415
usa_NC_0034_0136,59,42.020,5,6.447,1997-05-04,1998-03-04,48.182,11,17.664,2008-12-04,2009-11-21,6.162,0.530
usa_NC_0034_0137,59,41.520,5,9.361,1997-05-04,1998-03-04,49.500,12,18.010,2008-12-04,2009-11-21,7.980,0.686
usa_NC_0034_0138,59,38.740,5,8.899,1997-05-04,1998-03-04,49.275,12,16.022,2008-12-04,2009-11-21,10.535,0.906
usa_NC_0034_0139,59,52.220,5,6.802,1997-05-04,1998-03-04,59.708,12,15.839,2008-12-04,2009-11-21,7.488,0.644
usa_NC_0034_0140,60,46.440,5,7.746,1997-05-04,1998-03-04,49.700,10,13.927,2008-12-04,2009-11-21,3.260,0.280
usa_NC_0034_0141,60,46.560,5,6.034,1997-05-04,1998-03-04,46.200,10,16.639,2008-12-04,2009-10-20,-0.360,-0.031
usa_NC_0034_0142,60,44.540,5,7.159,1997-05-04,1998-03-04,55.390,10,11.103,2008-12-04,2009-10-20,10.850,0.933
usa_NC_0034_0143,60,46.980,5,8.120,1997-05-04,1998-03-04,57.418,11,9.566,2008-12-04,2009-10-20,10.438,0.897
usa_NC_0034_0144,60,49.980,5,8.028,1997-05-04,1998-03-04,60.467,12,11.249,2008-12-04,2009-10-20,10.487,0.902
usa_NC_0034_0145,60,54.440,5,9.015,1997-05-04,1998-03-04,60.050,10,13.488,2008-12-04,2009-10-20,5.610,0.482
usa_NC_0034_0146,60,53.740,5,11.647,1997-05-04,1998-03-04,59.030,10,8.452,2008-12-04,2009-10-13,5.290,0.455
usa_NC_0034_0147,60,53.040,5,10.377,1997-05-04,1998-03-04,58.656,9,7.100,2008-12-13,2009-10-13,5.616,0.483
usa_NC_0034_0148,60,55.440,5,10.247,1997-05-04,1998-03-04,57.230,10,8.973,2008-12-13,2009-11-05,1.790,0.154
usa_NC_0034_0149,60,55.060,5,10.904,1997-05-04,1998-03-04,54.910,10,7.688,2008-12-13,2009-11-05,-0.150,-0.013
usa_NC_0034_0150,61,56.520,5,10.220,1997-05-04,1998-03-04,52.118,11,8.608,2008-12-13,2009-11-21,-4.402,-0.378
usa_NC_0034_0151,61,52.480,5,8.851,1997-05-04,1998-03-04,49.618,11,10.592,2008-12-13,2009-11-21,-2.862,-0.246
usa_NC_0034_0152,61,54.400,5,8.792,1997-05-04,1998-03-04,50.918,11,11.603,2008-12-13,2009-11-21,-3.482,-0.299
usa_NC_0034_0153,61,58.580,5,7.972,1997-05-04,1998-03-04,54.350,12,10.957,2008-12-13,2009-11-21,-4.230,-0.364
usa_NC_0034_0154,61,54.960,5,4.995,1997-05-04,1998-03-04,52.658,12,10.135,2008-12-13,2009-11-21,-2.302,-0.198
usa_NC_0034_0155,61,57.780,5,3.468,1997-05-04,1998-03-04,50.518,11,16.145,2009-01-21,2009-11-21,-7.262,-0.624
usa_NC_0034_0156,61,57.340,5,3.777,1997-05-04,1998-03-04,56.138,13,15.372,2008-12-04,2009-11-21,-1.202,-0.103
usa_NC_0034_0157,61,57.700,5,5.238,1997-05-04,1998-03-04,61.000,12,12.449,2008-12-04,2009-11-21,3.300,0.284
usa_NC_0034_0158,61,61.780,5,7.828,1997-05-04,1998-03-04,61.669,13,12.384,2008-12-04,2009-11-21,-0.111,-0.010
usa_NC_0034_0159,61,59.980,5,10.055,1997-05-04,1998-03-04,61.209,11,11.801,2008-12-04,2009-11-21,1.229,0.106
usa_NC_0034_0161,62,63.760,5,14.339,1997-05-04,1998-03-04,66.067,9,9.121,2008-12-04,2009-10-20,2.307,0.198
usa_NC_0034_0162,62,65.640,5,11.060,1997-05-04,1998-03-04,66.142,12,8.561,2008-12-04,2009-10-20,0.502,0.043
usa_NC_0034_0163,62,59.920,5,10.386,1997-05-04,1998-03-04,59.317,12,10.534,2008-12-04,2009-10-20,-0.603,-0.052
usa_NC_0034_0164,62,63.780,5,10.394,1997-05-04,1998-03-04,55.100,11,10.514,2008-12-04,2009-10-20,-8.680,-0.746
usa_NC_0034_0165,62,68.900,5,10.476,1997-05-04,1998-03-04,54.078,9,11.496,2008-12-04,2009-08-17,-14.822,-1.274
usa_NC_0034_0166,62,73.540,5,9.724,1997-05-04,1998-03-04,52.800,9,9.730,2008-12-13,2009-10-13,-20.740,-1.783
usa_NC_0034_0167,62,75.800,5,10.239,1997-05-04,1998-03-04,53.740,10,10.433,2008-12-13,2009-11-05,-22.060,-1.897
usa_NC_0034_0168,62,76.760,5,9.918,1997-05-04,1998-03-04,53.220,10,9.845,2008-12-13,2009-11-05,-23.540,-2.024
usa_NC_0034_0169,62,77.380,5,8.550,1997-05-04,1998-03-04,56.818,11,12.215,2008-12-13,2009-11-21,-20.562,-1.768
usa_NC_0034_0170,62,78.040,5,7.463,1997-05-04,1998-03-04,57.345,11,14.280,2008-12-13,2009-11-21,-20.695,-1.779
usa_NC_0034_0171,63,76.100,4,7.692,1997-05-04,1998-03-04,57.264,11,16.162,2008-12-13,2009-11-21,-18.836,-1.620
usa_NC_0034_0172,63,74.850,4,10.529,1997-05-04,1998-03-04,55.892,12,14.881,2008-12-13,2009-11-21,-18.958,-1.630
usa_NC_0034_0173,63,71.425,4,11.342,1997-05-04,1998-03-04,52.885,13,12.942,2008-12-13,2009-11-21,-18.540,-1.594
usa_NC_0034_0174,63,68.700,4,13.111,1997-05-04,1998-03-04,50.350,10,14.390,2009-02-06,2009-11-21,-18.350,-1.578
usa_NC_0034_0175,63,71.725,4,16.038,1997-05-04,1998-03-04,56.600,11,10.205,2008-12-04,2009-11-21,-15.125,-1.300
usa_NC_0034_0176,63,67.450,4,17.688,1997-05-04,1998-03-04,56.475,12,9.662,2008-12-04,2009-11-21,-10.975,-0.944
usa_NC_0034_0177,63,61.000,4,17.954,1997-05-04,1998-03-04,51.200,13,9.853,2008-12-04,2009-11-21,-9.800,-0.843
usa_NC_0034_0178,63,61.375,4,14.676,1997-05-04,1998-03-04,45.079,14,12.152,2008-12-04,2009-11-21,-16.296,-1.401
usa_NC_0034_0179,63,60.025,4,12.842,1997-05-04,1998-03-04,40.727,11,17.582,2008-12-04,2009-11-21,-19.298,-1.659
usa_NC_0034_0180,63,58.900,4,10.485,1997-05-04,1998-03-04,42.620,10,15.160,2008-12-04,2009-10-20,-16.280,-1.400
usa_NC_0034_0181,64,59.625,4,9.043,1997-05-04,1998-03-04,48.823,13,14.137,2008-12-04,2009-10-20,-10.802,-0.929
usa_NC_0034_0182,64,61.325,4,4.170,1997-05-04,1998-03-04,52.131,13,11.692,2008-12-04,2009-10-20,-9.194,-0.791
usa_NC_0034_0183,64,63.250,4,2.958,1997-05-04,1998-03-04,51.683,12,15.063,2008-12-04,2009-10-20,-11.567,-0.995
usa_NC_0034_0184,64,59.450,4,3.978,1997-05-04,1998-03-04,50.711,9,9.175,2008-12-04,2009-08-17,-8.739,-0.751
usa_NC_0034_0185,64,53.875,4,4.101,1997-05-04,1998-03-04,39.900,10,17.212,2008-12-04,2009-08-17,-13.975,-1.202
usa_NC_0034_0186,64,55.250,4,4.657,1997-05-04,1998-03-04,43.850,10,10.450,2008-12-13,2009-10-13,-11.400,-0.980
usa_NC_0034_0187,64,57.525,4,5.890,1997-05-04,1998-03-04,39.670,10,7.526,2008-12-13,2009-11-05,-17.855,-1.535
usa_NC_0034_0188,64,59.375,4,2.995,1997-05-04,1998-03-04,38.391,11,6.811,2008-12-13,2009-11-21,-20.984,-1.804
usa_NC_0034_0189,64,56.125,4,5.972,1997-05-04,1998-03-04,37.655,11,7.467,2008-12-13,2009-11-21,-18.470,-1.588
usa_NC_0034_0190,64,56.525,4,8.222,1997-05-04,1998-03-04,37.800,11,8.321,2008-12-13,2009-11-21,-18.725,-1.610
usa_NC_0034_0191,65,58.100,4,1.336,1997-05-04,1998-03-04,37.050,12,10.030,2008-12-13,2009-11-21,-21.050,-1.810
usa_NC_0034_0192,65,58.200,4,2.552,1997-05-04,1998-03-04,39.333,12,9.303,2008-12-13,2009-11-21,-18.867,-1.622
usa_NC_0034_0193,65,55.620,5,5.444,1997-05-04,1998-03-04,34.200,12,11.410,2008-12-13,2009-11-21,-21.420,-1.842
usa_NC_0034_0194,65,50.440,5,8.426,1997-05-04,1998-03-04,31.970,10,9.106,2009-02-06,2009-11-21,-18.470,-1.588
usa_NC_0034_0195,65,53.740,5,5.709,1997-05-04,1998-03-04,35.700,11,10.434,2009-02-06,2009-11-21,-18.040,-1.551
usa_NC_0034_0196,65,52.700,4,2.664,1997-05-04,1998-03-04,29.655,11,11.028,2009-02-06,2009-11-21,-23.045,-1.981
usa_NC_0034_0197,65,56.767,3,4.674,1997-05-04,1998-03-04,30.536,11,8.318,2009-02-06,2009-11-21,-26.230,-2.255
usa_NC_0034_0198,65,56.933,3,6.482,1997-05-04,1998-03-04,31.280,10,7.244,2009-02-06,2009-11-21,-25.653,-2.206
usa_NC_0034_0199,65,55.575,4,6.036,1997-05-04,1998-03-04,35.675,8,6.187,2009-02-06,2009-10-20,-19.900,-1.711
usa_NC_0034_0200,65,55.600,4,4.930,1997-05-04,1998-03-04,35.167,9,7.948,2009-02-06,2009-10-20,-20.433,-1.757
usa_NC_0034_0201,66,56.175,4,6.555,1997-05-04,1998-03-04,38.782,11,7.903,2008-12-13,2009-10-20,-17.393,-1.495
usa_NC_0034_0202,66,60.950,4,3.613,1997-05-04,1998-03-04,40.155,11,6.239,2008-12-13,2009-10-20,-20.795,-1.788
usa_NC_0034_0203,66,62.500,4,7.186,1997-05-04,1998-03-04,41.450,10,5.729,2008-12-13,2009-10-20,-21.050,-1.810
usa_NC_0034_0204,66,63.000,4,9.034,1997-05-04,1998-03-04,39.825,8,6.051,2008-12-13,2009-08-17,-23.175,-1.993
usa_NC_0034_0205,66,56.525,4,5.131,1997-05-04,1998-03-04,33.970,10,6.715,2008-12-13,2009-10-13,-22.555,-1.939
usa_NC_0034_0206,66,53.075,4,8.207,1997-05-04,1998-03-04,32.533,9,10.281,2008-12-13,2009-10-13,-20.542,-1.766
usa_NC_0034_0207,66,59.100,4,11.348,1997-05-04,1998-03-04,37.609,11,9.554,2008-12-13,2009-11-21,-21.491,-1.848
usa_NC_0034_0208,66,50.900,4,9.720,1997-05-04,1998-03-04,31.282,11,10.016,2008-12-13,2009-11-21,-19.618,-1.687
usa_NC_0034_0209,66,53.575,4,7.005,1997-05-04,1998-03-04,37.618,11,11.622,2008-12-13,2009-11-21,-15.957,-1.372
usa_NC_0034_0210,66,49.575,4,10.305,1997-05-04,1998-03-04,36.964,11,11.220,2008-12-13,2009-11-21,-12.611,-1.084
usa_NC_0034_0211,66,44.425,4,8.571,1997-05-04,1998-03-04,37.033,12,11.858,2008-12-13,2009-11-21,-7.392,-0.636
usa_NC_0034_0212,67,36.125,4,10.277,1997-05-04,1998-03-04,34.917,12,13.901,2008-12-13,2009-11-21,-1.208,-0.104
usa_NC_0034_0213,67,32.133,3,10.604,1997-05-04,1998-03-04,31.080,10,14.358,2009-02-06,2009-11-21,-1.053,-0.091
usa_NC_0034_0214,67,39.633,3,9.227,1997-05-04,1998-03-04,47.345,11,12.643,2009-02-06,2009-11-21,7.712,0.663
usa_NC_0034_0215,67,26.200,3,8.867,1997-05-04,1998-03-04,43.191,11,12.719,2009-02-06,2009-11-21,16.991,1.461
usa_NC_0034_0216,67,18.267,3,7.420,1997-05-04,1998-03-04,42.742,12,11.801,2009-02-06,2009-11-21,24.475,2.104
usa_NC_0034_0217,67,19.300,4,4.201,1997-05-04,1998-03-04,43.500,10,11.994,2009-02-06,2009-11-21,24.200,2.081
usa_NC_0034_0218,67,14.725,4,2.214,1997-05-04,1998-03-04,42.000,9,10.556,2009-02-06,2009-11-21,27.275,2.345
usa_NC_0034_0219,67,13.500,4,4.022,1997-05-04,1998-03-04,50.000,9,10.301,2009-02-06,2009-10-20,36.500,3.138
usa_NC_0034_0220,67,6.300,4,2.600,1997-05-04,1998-03-04,50.900,9,11.440,2009-03-18,2009-10-20,44.600,3.835
usa_NC_0034_0221,67,5.725,4,5.736,1997-05-04,1998-03-04,50.458,12,13.946,2008-12-13,2009-10-20,44.733,3.846
usa_NC_0034_0222,68,11.175,4,4.000,1997-05-04,1998-03-04,63.058,12,14.698,2008-12-13,2009-10-20,51.883,4.461
usa_NC_0034_0223,68,3.400,4,1.971,1997-05-04,1998-03-04,59.625,8,13.591,2008-12-13,2009-08-17,56.225,4.834
usa_NC_0034_0224,68,6.150,4,3.790,1997-05-04,1998-03-04,64.078,9,15.989,2008-12-13,2009-10-13,57.928,4.981
usa_NC_0034_0225,68,12.300,4,3.987,1997-05-04,1998-03-04,69.289,9,15.209,2008-12-13,2009-10-13,56.989,4.900
usa_NC_0034_0226,68,18.125,4,3.348,1997-05-04,1998-03-04,73.111,9,15.545,2008-12-13,2009-10-13,54.986,4.728
usa_NC_0034_0227,68,20.000,4,4.842,1997-05-04,1998-03-04,74.418,11,15.206,2008-12-13,2009-11-21,54.418,4.679
usa_NC_0034_0228,68,12.100,4,5.023,1997-05-04,1998-03-04,65.400,10,14.453,2009-03-18,2009-11-21,53.300,4.583
usa_NC_0034_0229,68,20.275,4,4.393,1997-05-04,1998-03-04,70.990,10,16.024,2009-02-06,2009-11-21,50.715,4.361
usa_NC_0034_0230,68,19.050,4,4.652,1997-05-04,1998-03-04,71.245,11,16.831,2009-02-06,2009-11-21,52.195,4.488
usa_NC_0034_0231,68,19.700,4,4.507,1997-05-04,1998-03-04,66.140,10,16.405,2009-02-06,2009-11-21,46.440,3.993
usa_NC_0034_0232,69,30.740,5,4.269,1997-05-04,1998-03-04,67.860,10,18.124,2009-02-06,2009-11-21,37.120,3.192
usa_NC_0034_0233,69,30.160,5,6.486,1997-05-04,1998-03-04,59.910,10,16.067,2009-02-06,2009-11-21,29.750,2.558
usa_NC_0034_0234,69,33.820,5,8.778,1997-05-04,1998-03-04,65.609,11,14.636,2009-02-06,2009-11-21,31.789,2.733
usa_NC_0034_0235,69,29.320,5,10.006,1997-05-04,1998-03-04,57.500,11,15.040,2009-02-06,2009-11-21,28.180,2.423
usa_NC_0034_0236,69,34.000,5,9.419,1997-05-04,1998-03-04,57.100,11,12.964,2009-02-06,2009-11-21,23.100,1.986
usa_NC_0034_0237,69,38.140,5,9.953,1997-05-04,1998-03-04,58.511,9,10.659,2009-02-06,2009-11-21,20.371,1.752
usa_NC_0034_0238,69,30.240,5,9.347,1997-05-04,1998-03-04,50.963,8,8.506,2009-02-06,2009-10-20,20.723,1.782
usa_NC_0034_0239,69,27.440,5,9.285,1997-05-04,1998-03-04,48.120,10,7.123,2009-02-06,2009-10-20,20.680,1.778
usa_NC_0034_0240,69,44.240,5,9.186,1997-05-04,1998-03-04,58.400,11,11.438,2008-12-13,2009-10-20,14.160,1.218
usa_NC_0034_0241,69,36.660,5,8.952,1997-05-04,1998-03-04,47.173,11,9.317,2008-12-13,2009-10-20,10.513,0.904
usa_NC_0034_0243,70,41.220,5,10.507,1997-05-04,1998-03-04,46.425,8,8.200,2008-12-13,2009-08-17,5.205,0.448
usa_NC_0034_0244,70,48.560,5,11.567,1997-05-04,1998-03-04,49.378,9,8.592,2008-12-13,2009-10-13,0.818,0.070
usa_NC_0034_0245,70,40.360,5,11.390,1997-05-04,1998-03-04,41.150,10,11.442,2008-12-13,2009-11-05,0.790,0.068
usa_NC_0034_0246,70,53.620,5,10.856,1997-05-04,1998-03-04,53.210,10,13.296,2008-12-13,2009-11-05,-0.410,-0.035
usa_NC_0034_0247,70,41.300,5,9.854,1997-05-04,1998-03-04,38.655,11,13.939,2008-12-13,2009-11-21,-2.645,-0.227
usa_NC_0034_0248,70,43.180,5,9.098,1997-05-04,1998-03-04,37.767,12,14.760,2008-12-13,2009-11-21,-5.413,-0.465
usa_NC_0034_0249,70,38.960,5,8.167,1997-05-04,1998-03-04,33.509,11,14.204,2008-12-13,2009-11-21,-5.451,-0.469
usa_NC_0034_0250,70,38.900,5,6.907,1997-05-04,1998-03-04,33.817,12,12.619,2008-12-13,2009-11-21,-5.083,-0.437
usa_NC_0035_0001,70,46.500,7,13.010,1997-05-04,1998-03-04,40.600,13,10.610,2008-12-13,2009-11-05,-5.900,-0.507
usa_NC_0035_0002,70,46.314,7,12.061,1997-05-04,1998-03-04,37.973,11,11.081,2008-12-13,2009-11-05,-8.342,-0.717
usa_NC_0035_0003,71,35.586,7,13.460,1997-05-04,1998-03-04,31.391,11,8.107,2008-12-04,2009-11-05,-4.195,-0.361
usa_NC_0035_0004,71,44.100,7,13.351,1997-05-04,1998-03-04,41.890,10,9.070,2008-12-04,2009-11-05,-2.210,-0.190
usa_NC_0035_0005,71,36.629,7,14.216,1997-05-04,1998-03-04,35.830,10,9.538,2008-12-04,2009-11-05,-0.799,-0.069
usa_NC_0035_0006,71,36.671,7,12.421,1997-05-04,1998-03-04,37.882,11,8.160,2008-12-04,2009-11-05,1.210,0.104
usa_NC_0035_0007,71,37.486,7,11.481,1997-05-04,1998-03-04,40.775,8,10.345,2008-12-04,2009-10-20,3.289,0.283
usa_NC_0035_0008,71,31.186,7,10.588,1997-05-04,1998-03-04,37.400,8,10.886,2008-12-04,2009-10-20,6.214,0.534
usa_NC_0035_0009,71,26.886,7,11.554,1997-05-04,1998-03-04,38.156,9,9.960,2008-12-04,2009-10-20,11.270,0.969
usa_NC_0035_0010,71,22.786,7,14.040,1997-05-04,1998-03-04,35.264,11,12.112,2008-12-04,2009-10-20,12.478,1.073
usa_NC_0035_0011,71,25.150,6,11.524,1997-05-04,1998-03-04,39.336,11,12.166,2008-12-04,2009-10-20,14.186,1.220
usa_NC_0035_0012,71,22.640,5,7.773,1997-05-04,1998-03-04,37.244,9,12.850,2008-12-04,2009-08-26,14.604,1.256
usa_NC_0035_0013,72,20.280,5,13.403,1997-05-04,1998-03-04,34.022,9,10.282,2008-12-04,2009-08-09,13.742,1.182
usa_NC_0035_0014,72,27.080,5,13.683,1997-05-04,1998-03-04,43.080,10,8.958,2008-12-13,2009-10-13,16.000,1.376
usa_NC_0035_0015,72,15.840,5,12.796,1997-05-04,1998-03-04,33.182,11,10.438,2008-12-13,2009-11-05,17.342,1.491
usa_NC_0035_0016,72,15.760,5,12.856,1997-05-04,1998-03-04,34.260,10,10.241,2008-12-13,2009-10-13,18.500,1.591
usa_NC_0035_0017,72,14.940,5,13.137,1997-05-04,1998-03-04,32.390,10,9.028,2008-12-13,2009-10-13,17.450,1.500
usa_NC_0035_0018,72,11.880,5,15.174,1997-05-04,1998-03-04,30.490,10,9.976,2008-12-13,2009-10-13,18.610,1.600
usa_NC_0035_0019,72,27.060,5,12.314,1997-05-04,1998-03-04,46.630,10,9.910,2008-12-13,2009-10-13,19.570,1.683
usa_NC_0035_0020,72,18.060,5,11.931,1997-05-04,1998-03-04,38.764,11,10.402,2008-12-13,2009-10-13,20.704,1.780
usa_NC_0035_0021,72,13.880,5,11.423,1997-05-04,1998-03-04,33.418,11,11.344,2008-12-13,2009-10-20,19.538,1.680
usa_NC_0035_0022,72,25.500,5,12.476,1997-05-04,1998-03-04,39.810,10,11.869,2008-12-04,2009-10-20,14.310,1.230
usa_NC_0035_0023,73,21.800,5,13.335,1997-05-04,1998-03-04,38.622,9,12.034,2008-12-04,2009-10-20,16.822,1.446
usa_NC_0035_0024,73,19.800,5,13.477,1997-05-04,1998-03-04,40.211,9,11.989,2008-12-04,2009-10-20,20.411,1.755
usa_NC_0035_0025,73,21.000,5,13.555,1997-05-04,1998-03-04,42.889,9,11.684,2008-12-04,2009-10-20,21.889,1.882
usa_NC_0035_0026,73,20.840,5,14.696,1997-05-04,1998-03-04,41.871,7,12.183,2008-12-04,2009-10-20,21.031,1.808
usa_NC_0035_0027,73,18.183,6,12.248,1997-05-04,1998-03-04,37.829,7,9.375,2008-12-04,2009-10-20,19.645,1.689
usa_NC_0035_0028,73,18.950,6,8.072,1997-05-04,1998-03-04,39.612,8,9.100,2008-12-04,2009-10-20,20.662,1.777
usa_NC_0035_0029,73,16.300,6,7.120,1997-05-04,1998-03-04,39.044,9,10.311,2008-12-04,2009-10-20,22.744,1.956
usa_NC_0035_0030,73,12.750,6,10.937,1997-05-04,1998-03-04,36.730,10,9.404,2008-12-04,2009-10-20,23.980,2.062
usa_NC_0035_0031,73,9.050,6,12.260,1997-05-04,1998-03-04,35.111,9,9.036,2008-12-04,2009-10-20,26.061,2.241
usa_NC_0035_0032,73,6.267,6,12.228,1997-05-04,1998-03-04,27.137,8,7.718,2008-12-04,2009-08-09,20.871,1.795
usa_NC_0035_0034,74,11.450,6,10.920,1997-05-04,1998-03-04,30.050,10,16.578,2008-12-13,2009-11-05,18.600,1.599
usa_NC_0035_0035,74,8.933,6,11.719,1997-05-04,1998-03-04,32.700,9,12.439,2008-12-13,2009-10-13,23.767,2.043
usa_NC_0035_0036,74,14.186,7,12.367,1997-05-04,1998-03-04,40.030,10,14.868,2008-12-13,2009-11-05,25.844,2.222
usa_NC_0035_0037,74,16.943,7,10.440,1997-05-04,1998-03-04,37.800,11,13.540,2008-12-13,2009-11-05,20.857,1.793
usa_NC_0035_0038,74,28.229,7,9.687,1997-05-04,1998-03-04,48.109,11,10.897,2008-12-13,2009-11-05,19.881,1.709
usa_NC_0035_0039,74,32.643,7,9.028,1997-05-04,1998-03-04,51.900,11,11.463,2008-12-13,2009-11-05,19.257,1.656
usa_NC_0035_0040,74,27.714,7,7.087,1997-05-04,1998-03-04,49.775,12,12.323,2008-12-13,2009-11-05,22.061,1.897
usa_NC_0035_0041,74,36.500,7,8.187,1997-05-04,1998-03-04,60.109,11,13.361,2008-12-13,2009-11-05,23.609,2.030
usa_NC_0035_0042,74,30.914,7,11.040,1997-05-04,1998-03-04,56.482,11,13.874,2008-12-04,2009-11-05,25.568,2.198
usa_NC_0035_0043,74,35.286,7,11.757,1997-05-04,1998-03-04,59.260,10,10.929,2008-12-04,2009-11-05,23.974,2.061
usa_NC_0035_0044,75,38.171,7,11.125,1997-05-04,1998-03-04,61.060,10,7.018,2008-12-04,2009-11-05,22.889,1.968
usa_NC_0035_0045,75,35.014,7,10.127,1997-05-04,1998-03-04,61.130,10,9.659,2008-12-04,2009-11-05,26.116,2.245
usa_NC_0035_0046,75,42.800,7,10.186,1997-05-04,1998-03-04,64.975,8,9.295,2008-12-04,2009-10-20,22.175,1.907
usa_NC_0035_0047,75,47.371,7,12.625,1997-05-04,1998-03-04,68.600,8,11.053,2008-12-04,2009-10-20,21.229,1.825
usa_NC_0035_0048,75,48.486,7,11.722,1997-05-04,1998-03-04,66.189,9,12.014,2008-12-04,2009-10-20,17.703,1.522
usa_NC_0035_0049,75,51.086,7,12.614,1997-05-04,1998-03-04,67.818,11,9.944,2008-12-04,2009-10-20,16.732,1.439
usa_NC_0035_0050,75,55.300,7,12.838,1997-05-04,1998-03-04,70.682,11,10.054,2008-12-04,2009-10-20,15.382,1.323
usa_NC_0035_0051,75,61.229,7,11.551,1997-05-04,1998-03-04,72.660,10,13.133,2008-12-04,2009-10-20,11.431,0.983
usa_NC_0035_0052,75,68.429,7,11.749,1997-05-04,1998-03-04,76.733,9,14.271,2008-12-04,2009-08-09,8.305,0.714
usa_NC_0035_0053,75,70.486,7,12.446,1997-05-04,1998-03-04,75.540,10,15.587,2008-12-13,2009-10-13,5.054,0.435
usa_NC_0035_0054,76,74.243,7,11.018,1997-05-04,1998-03-04,68.090,10,13.581,2008-12-13,2009-10-13,-6.153,-0.529
usa_NC_0035_0055,76,74.743,7,6.547,1997-05-04,1998-03-04,59.320,10,11.113,2008-12-13,2009-10-13,-15.423,-1.326
usa_NC_0035_0056,76,74.571,7,6.698,1997-05-04,1998-03-04,52.350,10,13.031,2008-12-13,2009-10-13,-22.221,-1.911
usa_NC_0035_0057,76,78.971,7,7.756,1997-05-04,1998-03-04,49.370,10,15.370,2008-12-13,2009-10-13,-29.601,-2.545
usa_NC_0035_0058,76,84.371,7,8.522,1997-05-04,1998-03-04,47.130,10,12.151,2008-12-13,2009-10-13,-37.241,-3.202
usa_NC_0035_0059,76,93.843,7,9.128,1997-05-04,1998-03-04,55.082,11,11.105,2008-12-13,2009-10-13,-38.761,-3.333
usa_NC_0035_0060,76,101.414,7,6.582,1997-05-04,1998-03-04,59.355,11,14.324,2008-12-13,2009-10-20,-42.060,-3.616
usa_NC_0035_0061,76,107.400,7,7.757,1997-05-04,1998-03-04,67.011,9,15.996,2009-02-06,2009-10-20,-40.389,-3.473
usa_NC_0035_0062,76,105.629,7,9.815,1997-05-04,1998-03-04,68.010,10,13.665,2008-12-04,2009-10-20,-37.619,-3.235
usa_NC_0035_0063,76,107.843,7,9.728,1997-05-04,1998-03-04,70.800,9,13.500,2008-12-04,2009-10-20,-37.043,-3.185
usa_NC_0035_0064,77,106.600,7,9.889,1997-05-04,1998-03-04,70.410,10,12.352,2008-12-04,2009-10-20,-36.190,-3.112
usa_NC_0035_0065,77,89.857,7,9.486,1997-05-04,1998-03-04,53.389,9,9.535,2008-12-04,2009-10-20,-36.468,-3.136
usa_NC_0035_0066,77,82.314,7,8.286,1997-05-04,1998-03-04,46.300,8,9.954,2008-12-04,2009-10-20,-36.014,-3.097
usa_NC_0035_0067,77,77.271,7,10.034,1997-05-04,1998-03-04,42.767,9,8.339,2008-12-04,2009-10-20,-34.505,-2.967
usa_NC_0035_0068,77,66.000,7,9.318,1997-05-04,1998-03-04,35.450,8,7.587,2008-12-04,2009-10-20,-30.550,-2.627
usa_NC_0035_0069,77,63.986,7,9.127,1997-05-04,1998-03-04,39.880,10,8.325,2008-12-04,2009-10-20,-24.106,-2.073
usa_NC_0035_0070,77,59.029,7,10.065,1997-05-04,1998-03-04,30.350,10,10.019,2008-12-04,2009-10-20,-28.679,-2.466
usa_NC_0035_0071,77,62.043,7,10.716,1997-05-04,1998-03-04,29.267,9,9.905,2008-12-04,2009-10-20,-32.776,-2.818
usa_NC_0035_0072,77,59.943,7,9.149,1997-05-04,1998-03-04,27.712,8,8.687,2008-12-04,2009-08-09,-32.230,-2.771
usa_NC_0035_0073,77,70.329,7,8.317,1997-05-04,1998-03-04,37.178,9,10.444,2009-03-18,2009-10-13,-33.151,-2.850
usa_NC_0035_0074,78,69.800,7,9.120,1997-05-04,1998-03-04,34.540,10,11.348,2009-03-18,2009-11-05,-35.260,-3.032
usa_NC_0035_0075,78,75.014,7,8.594,1997-05-04,1998-03-04,40.782,11,13.585,2008-12-13,2009-11-05,-34.232,-2.943
usa_NC_0035_0076,78,69.043,7,8.782,1997-05-04,1998-03-04,37.391,11,12.701,2008-12-13,2009-11-05,-31.652,-2.721
usa_NC_0035_0077,78,69.000,7,11.270,1997-05-04,1998-03-04,37.991,11,11.104,2008-12-13,2009-11-05,-31.009,-2.666
usa_NC_0035_0078,78,80.943,7,12.364,1997-05-04,1998-03-04,50.327,11,10.669,2008-12-13,2009-11-05,-30.616,-2.632
usa_NC_0035_0079,78,72.557,7,9.834,1997-05-04,1998-03-04,40.075,12,10.661,2008-12-13,2009-11-05,-32.482,-2.793
usa_NC_0035_0080,78,88.343,7,4.888,1997-05-04,1998-03-04,55.782,11,8.327,2008-12-13,2009-11-05,-32.561,-2.800
usa_NC_0035_0081,78,90.414,7,4.754,1997-05-04,1998-03-04,58.480,10,6.954,2009-02-06,2009-11-05,-31.934,-2.746
usa_NC_0035_0082,78,96.943,7,5.210,1997-05-04,1998-03-04,69.791,11,3.942,2008-12-04,2009-11-05,-27.152,-2.335
