transect_id,domain_number,lrr_m_yr,unc_m_yr,r_squared,n_obs,start_date,end_date,position_start_m,n_start,position_end_m,n_end,projected_change_m,projected_unc_m,observed_change_m,observed_minus_projected_m,window,lrr_window,span_years
usa_NC_0033_0248,44,-0.0018,0.1331,0.0000,579,1996-02-11,2024-12-08,29.9769,13,36.6048,21,-0.0252,1.8634,6.6278,6.6530,1996_2010,1996_2024,14
usa_NC_0033_0249,45,-0.0459,0.1329,0.0008,568,1996-02-11,2024-12-08,23.7231,13,30.6524,21,-0.6426,1.8606,6.9293,7.5719,1996_2010,1996_2024,14
usa_NC_0033_0250,45,-0.1860,0.1281,0.0142,569,1996-02-11,2024-12-08,23.6462,13,29.8524,21,-2.6040,1.7934,6.2062,8.8102,1996_2010,1996_2024,14
usa_NC_0033_0251,45,-0.2523,0.1261,0.0267,566,1996-02-11,2024-12-08,29.6385,13,32.1947,19,-3.5322,1.7654,2.5563,6.0885,1996_2010,1996_2024,14
usa_NC_0033_0252,45,-0.3330,0.1298,0.0432,564,1996-02-11,2024-12-08,30.8769,13,27.2063,16,-4.6620,1.8172,-3.6707,0.9913,1996_2010,1996_2024,14
usa_NC_0033_0253,45,-0.4529,0.1356,0.0708,567,1996-02-11,2024-12-08,33.8385,13,29.6267,15,-6.3406,1.8984,-4.2118,2.1288,1996_2010,1996_2024,14
usa_NC_0033_0254,45,-0.5641,0.1377,0.1039,560,1996-02-11,2024-12-08,37.7846,13,31.7333,15,-7.8974,1.9278,-6.0513,1.8461,1996_2010,1996_2024,14
usa_NC_0033_0255,45,-0.6760,0.1372,0.1430,563,1996-02-11,2024-12-08,43.7231,13,36.7563,16,-9.4640,1.9208,-6.9668,2.4972,1996_2010,1996_2024,14
usa_NC_0033_0256,45,-0.7623,0.1334,0.1805,574,1996-02-11,2024-12-08,42.1923,13,34.2000,15,-10.6722,1.8676,-7.9923,2.6799,1996_2010,1996_2024,14
usa_NC_0033_0257,45,-0.8588,0.1321,0.2235,568,1996-02-11,2024-12-08,47.3462,13,38.9571,14,-12.0232,1.8494,-8.3890,3.6342,1996_2010,1996_2024,14
usa_NC_0033_0258,45,-0.9065,0.1305,0.2463,572,1996-02-11,2024-12-08,52.0385,13,46.7714,14,-12.6910,1.8270,-5.2670,7.4240,1996_2010,1996_2024,14
usa_NC_0033_0259,46,-0.9541,0.1256,0.2810,572,1996-02-11,2024-12-08,55.4846,13,54.5143,14,-13.3574,1.7584,-0.9703,12.3871,1996_2010,1996_2024,14
usa_NC_0033_0260,46,-1.0067,0.1272,0.2966,575,1996-02-11,2024-12-08,54.7385,13,60.0316,19,-14.0938,1.7808,5.2931,19.3869,1996_2010,1996_2024,14
usa_NC_0034_0001,46,-1.1023,0.1358,0.2951,609,1996-01-26,2024-12-08,54.2571,14,59.7238,21,-15.4322,1.9012,5.4667,20.8989,1996_2010,1996_2024,14
usa_NC_0034_0002,46,-1.1357,0.1370,0.3040,609,1996-01-26,2024-12-08,54.9214,14,56.9524,21,-15.8998,1.9180,2.0310,17.9308,1996_2010,1996_2024,14
usa_NC_0034_0003,46,-1.1375,0.1335,0.3230,589,1996-01-26,2024-12-08,55.6429,14,52.4333,21,-15.9250,1.8690,-3.2095,12.7155,1996_2010,1996_2024,14
usa_NC_0034_0004,46,-1.1129,0.1294,0.3263,591,1996-01-26,2024-12-08,56.7786,14,46.0429,21,-15.5806,1.8116,-10.7357,4.8449,1996_2010,1996_2024,14
usa_NC_0034_0005,46,-1.0830,0.1308,0.3083,595,1996-01-26,2024-12-08,69.8643,14,51.2920,25,-15.1620,1.8312,-18.5723,-3.4103,1996_2010,1996_2024,14
usa_NC_0034_0006,46,-1.0885,0.1350,0.3033,578,1996-01-26,2024-12-08,68.6500,14,40.7524,21,-15.2390,1.8900,-27.8976,-12.6586,1996_2010,1996_2024,14
usa_NC_0034_0007,46,-1.1357,0.1357,0.3179,582,1996-01-26,2024-12-08,76.6000,14,44.1571,21,-15.8998,1.8998,-32.4429,-16.5431,1996_2010,1996_2024,14
usa_NC_0034_0008,46,-1.1792,0.1313,0.3507,578,1996-01-26,2024-12-08,73.9286,14,41.4429,21,-16.5088,1.8382,-32.4857,-15.9769,1996_2010,1996_2024,14
usa_NC_0034_0009,47,-1.1094,0.1268,0.3453,562,1996-01-26,2024-12-08,69.1786,14,36.3857,21,-15.5316,1.7752,-32.7929,-17.2613,1996_2010,1996_2024,14
usa_NC_0034_0010,47,-1.1208,0.1270,0.3443,574,1996-01-26,2024-12-08,73.1786,14,36.9476,21,-15.6912,1.7780,-36.2310,-20.5398,1996_2010,1996_2024,14
usa_NC_0034_0011,47,-1.1220,0.1250,0.3516,575,1996-01-26,2024-12-08,70.7500,14,32.5235,17,-15.7080,1.7500,-38.2265,-22.5185,1996_2010,1996_2024,14
usa_NC_0034_0012,47,-1.1313,0.1297,0.3379,577,1996-01-26,2024-12-08,65.6143,14,31.1313,16,-15.8382,1.8158,-34.4830,-18.6448,1996_2010,1996_2024,14
usa_NC_0034_0013,47,-1.1151,0.1288,0.3336,580,1996-01-26,2024-12-08,65.4357,14,34.7778,18,-15.6114,1.8032,-30.6579,-15.0465,1996_2010,1996_2024,14
usa_NC_0034_0014,47,-1.0694,0.1305,0.3095,580,1996-01-26,2024-12-08,67.2429,14,38.1000,17,-14.9716,1.8270,-29.1429,-14.1713,1996_2010,1996_2024,14
usa_NC_0034_0015,47,-1.0084,0.1319,0.2783,587,1996-01-26,2024-12-08,62.3357,14,36.9500,18,-14.1176,1.8466,-25.3857,-11.2681,1996_2010,1996_2024,14
usa_NC_0034_0016,47,-0.9548,0.1319,0.2550,593,1996-01-26,2024-12-08,73.1786,14,51.7562,16,-13.3672,1.8466,-21.4223,-8.0551,1996_2010,1996_2024,14
usa_NC_0034_0017,47,-0.8898,0.1326,0.2267,595,1996-01-26,2024-12-08,58.9214,14,39.3267,15,-12.4572,1.8564,-19.5948,-7.1376,1996_2010,1996_2024,14
usa_NC_0034_0018,47,-0.7609,0.1332,0.1746,597,1996-01-26,2024-12-08,59.0500,14,39.4667,15,-10.6526,1.8648,-19.5833,-8.9307,1996_2010,1996_2024,14
usa_NC_0034_0019,48,-0.6690,0.1314,0.1452,591,1996-01-26,2024-12-08,55.0714,14,34.8438,16,-9.3660,1.8396,-20.2277,-10.8617,1996_2010,1996_2024,14
usa_NC_0034_0020,48,-0.5759,0.1326,0.1075,606,1996-01-26,2024-12-08,54.9571,14,34.6750,20,-8.0626,1.8564,-20.2821,-12.2195,1996_2010,1996_2024,14
usa_NC_0034_0021,48,-0.5834,0.1300,0.1128,613,1996-01-26,2024-12-08,53.9071,14,35.0714,21,-8.1676,1.8200,-18.8357,-10.6681,1996_2010,1996_2024,14
usa_NC_0034_0022,48,-0.4894,0.1285,0.0853,602,1996-01-26,2024-12-08,58.0571,14,42.0333,21,-6.8516,1.7990,-16.0238,-9.1722,1996_2010,1996_2024,14
usa_NC_0034_0023,48,-0.4423,0.1291,0.0704,600,1996-01-26,2024-12-08,42.5857,14,31.3190,21,-6.1922,1.8074,-11.2667,-5.0745,1996_2010,1996_2024,14
usa_NC_0034_0024,48,-0.3689,0.1296,0.0501,595,1996-01-26,2024-12-08,40.3929,14,33.9773,22,-5.1646,1.8144,-6.4156,-1.2510,1996_2010,1996_2024,14
usa_NC_0034_0025,48,-0.2990,0.1289,0.0344,584,1996-01-26,2024-12-08,33.2929,14,34.3826,23,-4.1860,1.8046,1.0898,5.2758,1996_2010,1996_2024,14
usa_NC_0034_0026,48,-0.2425,0.1320,0.0217,590,1996-01-26,2024-12-08,32.6143,14,39.9810,21,-3.3950,1.8480,7.3667,10.7617,1996_2010,1996_2024,14
usa_NC_0034_0027,48,-0.1889,0.1336,0.0130,589,1996-01-26,2024-12-08,25.0857,14,35.9455,22,-2.6446,1.8704,10.8597,13.5043,1996_2010,1996_2024,14
usa_NC_0034_0028,48,-0.1492,0.1334,0.0083,578,1996-01-26,2024-12-08,23.3286,14,37.1682,22,-2.0888,1.8676,13.8396,15.9284,1996_2010,1996_2024,14
usa_NC_0034_0029,49,-0.1565,0.1329,0.0092,576,1996-01-26,2024-12-08,26.9357,14,43.8545,22,-2.1910,1.8606,16.9188,19.1098,1996_2010,1996_2024,14
usa_NC_0034_0030,49,-0.2064,0.1338,0.0155,586,1996-01-26,2024-12-08,33.1500,14,46.1429,21,-2.8896,1.8732,12.9929,15.8825,1996_2010,1996_2024,14
usa_NC_0034_0031,49,-0.2189,0.1335,0.0177,578,1996-01-26,2024-12-08,32.3643,14,44.7389,18,-3.0646,1.8690,12.3746,15.4392,1996_2010,1996_2024,14
usa_NC_0034_0032,49,-0.2015,0.1344,0.0149,577,1996-01-26,2024-12-08,31.7643,14,40.2500,16,-2.8210,1.8816,8.4857,11.3067,1996_2010,1996_2024,14
usa_NC_0034_0033,49,-0.2491,0.1377,0.0215,575,1996-01-26,2024-12-08,32.7071,14,39.2059,17,-3.4874,1.9278,6.4987,9.9861,1996_2010,1996_2024,14
usa_NC_0034_0034,49,-0.2999,0.1382,0.0304,581,1996-01-26,2024-12-08,31.0929,14,39.4059,17,-4.1986,1.9348,8.3130,12.5116,1996_2010,1996_2024,14
usa_NC_0034_0035,49,-0.3549,0.1371,0.0420,592,1996-01-26,2024-12-08,31.7643,14,38.7889,18,-4.9686,1.9194,7.0246,11.9932,1996_2010,1996_2024,14
usa_NC_0034_0036,49,-0.4074,0.1355,0.0556,594,1996-01-26,2024-12-08,33.8786,14,39.4125,16,-5.7036,1.8970,5.5339,11.2375,1996_2010,1996_2024,14
usa_NC_0034_0037,49,-0.4104,0.1346,0.0575,590,1996-01-26,2024-12-08,43.9286,14,45.4214,14,-5.7456,1.8844,1.4929,7.2385,1996_2010,1996_2024,14
usa_NC_0034_0038,49,-0.4215,0.1345,0.0606,589,1996-01-26,2024-12-08,37.9143,14,40.7429,14,-5.9010,1.8830,2.8286,8.7296,1996_2010,1996_2024,14
usa_NC_0034_0039,50,-0.4164,0.1385,0.0559,591,1996-01-26,2024-12-08,40.0286,14,46.7706,17,-5.8296,1.9390,6.7420,12.5716,1996_2010,1996_2024,14
usa_NC_0034_0040,50,-0.5054,0.1388,0.0783,604,1996-01-26,2024-12-08,44.8000,14,47.6800,20,-7.0756,1.9432,2.8800,9.9556,1996_2010,1996_2024,14
usa_NC_0034_0041,50,-0.5999,0.1390,0.1066,604,1996-01-26,2024-12-08,47.5214,14,45.3350,20,-8.3986,1.9460,-2.1864,6.2122,1996_2010,1996_2024,14
usa_NC_0034_0042,50,-0.5945,0.1387,0.1073,592,1996-01-26,2024-12-08,47.9571,14,41.9250,20,-8.3230,1.9418,-6.0321,2.2909,1996_2010,1996_2024,14
usa_NC_0034_0043,50,-0.5622,0.1357,0.1015,588,1996-01-26,2024-12-08,53.0571,14,38.9850,20,-7.8708,1.8998,-14.0721,-6.2013,1996_2010,1996_2024,14
usa_NC_0034_0044,50,-0.5937,0.1318,0.1175,590,1996-01-26,2024-12-08,51.6000,14,36.2435,23,-8.3118,1.8452,-15.3565,-7.0447,1996_2010,1996_2024,14
usa_NC_0034_0045,50,-0.6465,0.1316,0.1393,577,1996-01-26,2024-12-08,50.9643,14,34.5667,21,-9.0510,1.8424,-16.3976,-7.3466,1996_2010,1996_2024,14
usa_NC_0034_0046,50,-0.6727,0.1321,0.1465,585,1996-01-26,2024-12-08,57.6643,14,38.4714,21,-9.4178,1.8494,-19.1929,-9.7751,1996_2010,1996_2024,14
usa_NC_0034_0047,50,-0.6635,0.1345,0.1397,580,1996-01-26,2024-12-08,58.2786,14,34.6182,22,-9.2890,1.8830,-23.6604,-14.3714,1996_2010,1996_2024,14
usa_NC_0034_0048,50,-0.6587,0.1333,0.1425,569,1996-01-26,2024-12-08,60.7929,14,37.2636,22,-9.2218,1.8662,-23.5292,-14.3074,1996_2010,1996_2024,14
usa_NC_0034_0049,51,-0.6511,0.1344,0.1358,578,1996-01-26,2024-12-08,62.8786,14,44.7762,21,-9.1154,1.8816,-18.1024,-8.9870,1996_2010,1996_2024,14
usa_NC_0034_0050,51,-0.6823,0.1387,0.1366,592,1996-01-26,2024-12-08,64.2357,14,50.7389,18,-9.5522,1.9418,-13.4968,-3.9446,1996_2010,1996_2024,14
usa_NC_0034_0051,51,-0.6567,0.1438,0.1224,579,1996-01-26,2024-12-08,67.5929,14,51.7313,16,-9.1938,2.0132,-15.8616,-6.6678,1996_2010,1996_2024,14
usa_NC_0034_0052,51,-0.6221,0.1423,0.1128,582,1996-01-26,2024-12-08,55.6643,14,40.7167,18,-8.7094,1.9922,-14.9476,-6.2382,1996_2010,1996_2024,14
usa_NC_0034_0053,51,-0.6008,0.1414,0.1073,581,1996-01-26,2024-12-08,52.9929,14,39.5353,17,-8.4112,1.9796,-13.4576,-5.0464,1996_2010,1996_2024,14
usa_NC_0034_0054,51,-0.6109,0.1447,0.1052,587,1996-01-26,2024-12-08,57.9929,14,45.9056,18,-8.5526,2.0258,-12.0873,-3.5347,1996_2010,1996_2024,14
usa_NC_0034_0055,51,-0.6397,0.1429,0.1151,596,1996-01-26,2024-12-08,57.8929,14,50.2824,17,-8.9558,2.0006,-7.6105,1.3453,1996_2010,1996_2024,14
usa_NC_0034_0056,51,-0.6564,0.1381,0.1267,603,1996-01-26,2024-12-08,59.0500,14,52.0267,15,-9.1896,1.9334,-7.0233,2.1663,1996_2010,1996_2024,14
usa_NC_0034_0057,51,-0.7293,0.1388,0.1518,597,1996-01-26,2024-12-08,55.8714,14,47.1000,14,-10.2102,1.9432,-8.7714,1.4388,1996_2010,1996_2024,14
usa_NC_0034_0058,51,-0.7808,0.1406,0.1680,591,1996-01-26,2024-12-08,61.3643,14,58.4875,16,-10.9312,1.9684,-2.8768,8.0544,1996_2010,1996_2024,14
usa_NC_0034_0059,52,-0.8403,0.1451,0.1765,605,1996-01-26,2024-12-08,63.6500,14,60.9100,20,-11.7642,2.0314,-2.7400,9.0242,1996_2010,1996_2024,14
usa_NC_0034_0060,52,-0.8837,0.1415,0.1994,606,1996-01-26,2024-12-08,69.9500,14,67.1550,20,-12.3718,1.9810,-2.7950,9.5768,1996_2010,1996_2024,14
usa_NC_0034_0061,52,-0.9150,0.1413,0.2126,601,1996-01-26,2024-12-08,65.9286,14,63.2200,20,-12.8100,1.9782,-2.7086,10.1014,1996_2010,1996_2024,14
usa_NC_0034_0062,52,-0.9047,0.1415,0.2096,597,1996-01-26,2024-12-08,73.4857,14,72.2250,20,-12.6658,1.9810,-1.2607,11.4051,1996_2010,1996_2024,14
usa_NC_0034_0063,52,-0.8755,0.1448,0.1933,590,1996-01-26,2024-12-08,66.4071,14,68.8905,21,-12.2570,2.0272,2.4833,14.7403,1996_2010,1996_2024,14
usa_NC_0034_0064,52,-0.9080,0.1461,0.2048,581,1996-01-26,2024-12-08,73.1857,14,77.8500,22,-12.7120,2.0454,4.6643,17.3763,1996_2010,1996_2024,14
usa_NC_0034_0065,52,-0.8932,0.1478,0.1961,580,1996-01-26,2024-12-08,60.7357,14,64.5810,21,-12.5048,2.0692,3.8452,16.3500,1996_2010,1996_2024,14
usa_NC_0034_0066,52,-0.9013,0.1501,0.1942,579,1996-01-26,2024-12-08,66.9286,14,73.5591,22,-12.6182,2.1014,6.6305,19.2487,1996_2010,1996_2024,14
usa_NC_0034_0067,52,-0.8974,0.1461,0.2031,573,1996-01-26,2024-12-08,69.6929,14,74.7182,22,-12.5636,2.0454,5.0253,17.5889,1996_2010,1996_2024,14
usa_NC_0034_0068,52,-0.9408,0.1389,0.2347,579,1996-01-26,2024-12-08,70.6500,14,69.3000,22,-13.1712,1.9446,-1.3500,11.8212,1996_2010,1996_2024,14
usa_NC_0034_0069,53,-0.9321,0.1320,0.2451,594,1996-01-26,2024-12-08,68.5500,14,61.8045,22,-13.0494,1.8480,-6.7455,6.3039,1996_2010,1996_2024,14
usa_NC_0034_0070,53,-0.9488,0.1329,0.2549,577,1996-01-26,2024-12-08,85.8429,14,71.0118,17,-13.2832,1.8606,-14.8311,-1.5479,1996_2010,1996_2024,14
usa_NC_0034_0071,53,-0.9995,0.1344,0.2668,588,1996-01-26,2024-12-08,69.8857,14,55.1294,17,-13.9930,1.8816,-14.7563,-0.7633,1996_2010,1996_2024,14
usa_NC_0034_0072,53,-1.0026,0.1350,0.2661,589,1996-01-26,2024-12-08,72.1214,14,56.7706,17,-14.0364,1.8900,-15.3508,-1.3144,1996_2010,1996_2024,14
usa_NC_0034_0073,53,-0.9887,0.1333,0.2634,595,1996-01-26,2024-12-08,75.6714,14,59.8667,18,-13.8418,1.8662,-15.8048,-1.9630,1996_2010,1996_2024,14
usa_NC_0034_0074,53,-1.0259,0.1353,0.2709,599,1996-01-26,2024-12-08,74.0000,14,60.5294,17,-14.3626,1.8942,-13.4706,0.8920,1996_2010,1996_2024,14
usa_NC_0034_0075,53,-1.0029,0.1334,0.2673,600,1996-01-26,2024-12-08,78.4571,14,62.5867,15,-14.0406,1.8676,-15.8705,-1.8299,1996_2010,1996_2024,14
usa_NC_0034_0076,53,-0.9595,0.1328,0.2526,598,1996-01-26,2024-12-08,80.3429,14,59.9000,14,-13.4330,1.8592,-20.4429,-7.0099,1996_2010,1996_2024,14
usa_NC_0034_0077,53,-0.9799,0.1272,0.2788,594,1996-01-26,2024-12-08,78.2357,14,56.4467,15,-13.7186,1.7808,-21.7890,-8.0704,1996_2010,1996_2024,14
usa_NC_0034_0078,53,-1.0271,0.1254,0.2967,615,1996-01-26,2024-12-08,73.7857,14,54.7700,20,-14.3794,1.7556,-19.0157,-4.6363,1996_2010,1996_2024,14
usa_NC_0034_0079,54,-1.0768,0.1259,0.3148,616,1996-01-26,2024-12-08,74.5857,14,58.0048,21,-15.0752,1.7626,-16.5810,-1.5058,1996_2010,1996_2024,14
usa_NC_0034_0080,54,-1.0612,0.1260,0.3105,610,1996-01-26,2024-12-08,67.8643,14,56.7429,21,-14.8568,1.7640,-11.1214,3.7354,1996_2010,1996_2024,14
usa_NC_0034_0081,54,-0.9693,0.1295,0.2618,611,1996-01-26,2024-12-08,63.8214,14,54.5286,21,-13.5702,1.8130,-9.2929,4.2773,1996_2010,1996_2024,14
usa_NC_0034_0082,54,-0.8927,0.1289,0.2370,598,1996-01-26,2024-12-08,60.8500,14,53.6087,23,-12.4978,1.8046,-7.2413,5.2565,1996_2010,1996_2024,14
usa_NC_0034_0083,54,-0.8706,0.1280,0.2336,588,1996-01-26,2024-12-08,56.7143,14,47.8348,23,-12.1884,1.7920,-8.8795,3.3089,1996_2010,1996_2024,14
usa_NC_0034_0084,54,-0.8486,0.1268,0.2289,584,1996-01-26,2024-12-08,54.1357,14,46.4364,22,-11.8804,1.7752,-7.6994,4.1810,1996_2010,1996_2024,14
usa_NC_0034_0085,54,-0.7617,0.1283,0.1893,584,1996-01-26,2024-12-08,51.6786,14,47.1045,22,-10.6638,1.7962,-4.5740,6.0898,1996_2010,1996_2024,14
usa_NC_0034_0086,54,-0.7071,0.1314,0.1610,584,1996-01-26,2024-12-08,51.2143,14,48.4182,22,-9.8994,1.8396,-2.7961,7.1033,1996_2010,1996_2024,14
usa_NC_0034_0087,54,-0.7031,0.1328,0.1575,580,1996-01-26,2024-12-08,53.9214,14,48.5955,22,-9.8434,1.8592,-5.3260,4.5174,1996_2010,1996_2024,14
usa_NC_0034_0088,54,-0.6374,0.1354,0.1267,591,1996-01-26,2024-12-08,56.1286,14,49.3909,22,-8.9236,1.8956,-6.7377,2.1859,1996_2010,1996_2024,14
usa_NC_0034_0089,55,-0.5557,0.1349,0.1013,583,1996-01-26,2024-12-08,52.7571,14,44.8667,18,-7.7798,1.8886,-7.8905,-0.1107,1996_2010,1996_2024,14
usa_NC_0034_0090,55,-0.5142,0.1362,0.0869,580,1996-01-26,2024-12-08,49.6000,14,39.9625,16,-7.1988,1.9068,-9.6375,-2.4387,1996_2010,1996_2024,14
usa_NC_0034_0091,55,-0.5028,0.1392,0.0795,585,1996-01-26,2024-12-08,47.2286,14,42.1667,18,-7.0392,1.9488,-5.0619,1.9773,1996_2010,1996_2024,14
usa_NC_0034_0092,55,-0.4824,0.1397,0.0718,596,1996-01-26,2024-12-08,48.6000,14,43.2222,18,-6.7536,1.9558,-5.3778,1.3758,1996_2010,1996_2024,14
usa_NC_0034_0093,55,-0.4323,0.1388,0.0591,598,1996-01-26,2024-12-08,49.3071,14,45.1053,19,-6.0522,1.9432,-4.2019,1.8503,1996_2010,1996_2024,14
usa_NC_0034_0094,55,-0.4110,0.1358,0.0557,601,1996-01-26,2024-12-08,51.5214,14,46.3625,16,-5.7540,1.9012,-5.1589,0.5951,1996_2010,1996_2024,14
usa_NC_0034_0095,55,-0.4139,0.1284,0.0625,603,1996-01-26,2024-12-08,51.0571,14,46.2733,15,-5.7946,1.7976,-4.7838,1.0108,1996_2010,1996_2024,14
usa_NC_0034_0096,55,-0.4195,0.1259,0.0667,601,1996-01-26,2024-12-08,50.7786,14,46.6625,16,-5.8730,1.7626,-4.1161,1.7569,1996_2010,1996_2024,14
usa_NC_0034_0097,55,-0.3813,0.1274,0.0551,594,1996-01-26,2024-12-08,50.1714,14,47.2706,17,-5.3382,1.7836,-2.9008,2.4374,1996_2010,1996_2024,14
usa_NC_0034_0098,55,-0.3759,0.1282,0.0519,607,1996-01-26,2024-12-08,50.5000,14,49.3143,21,-5.2626,1.7948,-1.1857,4.0769,1996_2010,1996_2024,14
usa_NC_0034_0099,56,-0.3937,0.1271,0.0573,611,1996-01-26,2024-12-08,51.5000,14,49.5619,21,-5.5118,1.7794,-1.9381,3.5737,1996_2010,1996_2024,14
usa_NC_0034_0100,56,-0.3416,0.1294,0.0427,604,1996-01-26,2024-12-08,47.3077,13,46.5857,21,-4.7824,1.8116,-0.7220,4.0604,1996_2010,1996_2024,14
usa_NC_0034_0101,56,-0.2745,0.1266,0.0292,604,1996-01-26,2024-12-08,46.3308,13,44.3524,21,-3.8430,1.7724,-1.9784,1.8646,1996_2010,1996_2024,14
usa_NC_0034_0102,56,-0.2120,0.1275,0.0177,593,1996-01-26,2024-12-08,44.6615,13,45.2565,23,-2.9680,1.7850,0.5950,3.5630,1996_2010,1996_2024,14
usa_NC_0034_0103,56,-0.2064,0.1273,0.0170,587,1996-01-26,2024-12-08,43.5308,13,43.4783,23,-2.8896,1.7822,-0.0525,2.8371,1996_2010,1996_2024,14
usa_NC_0034_0104,56,-0.1534,0.1251,0.0098,588,1996-01-26,2024-12-08,42.3923,13,41.9524,21,-2.1476,1.7514,-0.4399,1.7077,1996_2010,1996_2024,14
usa_NC_0034_0105,56,-0.1670,0.1276,0.0111,591,1996-01-26,2024-12-08,41.9615,13,39.8727,22,-2.3380,1.7864,-2.0888,0.2492,1996_2010,1996_2024,14
usa_NC_0034_0106,56,-0.1457,0.1278,0.0086,583,1996-01-26,2024-12-08,40.8615,13,38.9045,22,-2.0398,1.7892,-1.9570,0.0828,1996_2010,1996_2024,14
usa_NC_0034_0107,56,-0.1278,0.1290,0.0065,583,1996-01-26,2024-12-08,41.7231,13,38.5909,22,-1.7892,1.8060,-3.1322,-1.3430,1996_2010,1996_2024,14
usa_NC_0034_0108,56,-0.1349,0.1299,0.0070,589,1996-01-26,2024-12-08,42.0385,13,35.9053,19,-1.8886,1.8186,-6.1332,-4.2446,1996_2010,1996_2024,14
usa_NC_0034_0109,56,-0.1021,0.1307,0.0040,589,1996-01-26,2024-12-08,44.7462,13,35.9000,18,-1.4294,1.8298,-8.8462,-7.4168,1996_2010,1996_2024,14
usa_NC_0034_0110,57,-0.0408,0.1365,0.0006,583,1996-01-26,2024-12-08,46.5154,13,36.1562,16,-0.5712,1.9110,-10.3591,-9.7879,1996_2010,1996_2024,14
usa_NC_0034_0111,57,-0.0408,0.1373,0.0006,585,1996-01-26,2024-12-08,46.3231,13,39.7500,18,-0.5712,1.9222,-6.5731,-6.0019,1996_2010,1996_2024,14
usa_NC_0034_0112,57,0.0024,0.1336,0.0000,587,1996-01-26,2024-12-08,45.3385,13,40.9111,18,0.0336,1.8704,-4.4274,-4.4610,1996_2010,1996_2024,14
usa_NC_0034_0113,57,0.0074,0.1313,0.0000,592,1996-01-26,2024-12-08,46.5692,13,42.8222,18,0.1036,1.8382,-3.7470,-3.8506,1996_2010,1996_2024,14
usa_NC_0034_0114,57,-0.0024,0.1332,0.0000,594,1996-01-26,2024-12-08,46.6692,13,39.7750,16,-0.0336,1.8648,-6.8942,-6.8606,1996_2010,1996_2024,14
usa_NC_0034_0115,57,-0.0201,0.1326,0.0001,598,1996-01-26,2024-12-08,45.6429,14,37.2375,16,-0.2814,1.8564,-8.4054,-8.1240,1996_2010,1996_2024,14
usa_NC_0034_0116,57,-0.0184,0.1350,0.0001,597,1996-01-26,2024-12-08,45.2214,14,34.1200,15,-0.2576,1.8900,-11.1014,-10.8438,1996_2010,1996_2024,14
usa_NC_0034_0117,57,-0.0022,0.1340,0.0000,611,1996-01-26,2024-12-08,44.3929,14,32.6250,20,-0.0308,1.8760,-11.7679,-11.7371,1996_2010,1996_2024,14
usa_NC_0034_0118,57,0.0416,0.1346,0.0006,611,1996-01-26,2024-12-08,41.9786,14,32.4905,21,0.5824,1.8844,-9.4881,-10.0705,1996_2010,1996_2024,14
usa_NC_0034_0119,57,0.0306,0.1338,0.0003,604,1996-01-26,2024-12-08,41.1214,14,34.7476,21,0.4284,1.8732,-6.3738,-6.8022,1996_2010,1996_2024,14
usa_NC_0034_0120,58,0.0726,0.1343,0.0019,602,1996-01-26,2024-12-08,41.2429,14,35.3619,21,1.0164,1.8802,-5.8810,-6.8974,1996_2010,1996_2024,14
usa_NC_0034_0121,58,0.1835,0.1301,0.0126,601,1996-01-26,2024-12-08,38.2357,14,34.7190,21,2.5690,1.8214,-3.5167,-6.0857,1996_2010,1996_2024,14
usa_NC_0034_0122,58,0.2547,0.1281,0.0252,592,1996-01-26,2024-12-08,34.1929,14,35.6667,24,3.5658,1.7934,1.4738,-2.0920,1996_2010,1996_2024,14
usa_NC_0034_0123,58,0.2662,0.1284,0.0276,586,1996-01-26,2024-12-08,32.8357,14,34.8773,22,3.7268,1.7976,2.0416,-1.6852,1996_2010,1996_2024,14
usa_NC_0034_0124,58,0.2909,0.1250,0.0347,583,1996-01-26,2024-12-08,31.8786,14,40.3091,22,4.0726,1.7500,8.4305,4.3579,1996_2010,1996_2024,14
usa_NC_0034_0125,58,0.3710,0.1285,0.0525,583,1996-01-26,2024-12-08,30.9357,14,44.2409,22,5.1940,1.7990,13.3052,8.1112,1996_2010,1996_2024,14
usa_NC_0034_0126,58,0.4061,0.1307,0.0605,581,1996-01-26,2024-12-08,28.0286,14,45.2182,22,5.6854,1.8298,17.1896,11.5042,1996_2010,1996_2024,14
usa_NC_0034_0127,58,0.4131,0.1283,0.0637,590,1996-01-26,2024-12-08,25.3714,14,44.9727,22,5.7834,1.7962,19.6013,13.8179,1996_2010,1996_2024,14
usa_NC_0034_0128,58,0.4463,0.1301,0.0716,591,1996-01-26,2024-12-08,23.5643,14,43.1211,19,6.2482,1.8214,19.5568,13.3086,1996_2010,1996_2024,14
usa_NC_0034_0129,58,0.4351,0.1304,0.0691,580,1996-01-26,2024-12-08,23.0000,14,41.8000,16,6.0914,1.8256,18.8000,12.7086,1996_2010,1996_2024,14
usa_NC_0034_0130,59,0.3700,0.1370,0.0465,579,1996-01-26,2024-12-08,23.4071,14,45.8632,19,5.1800,1.9180,22.4560,17.2760,1996_2010,1996_2024,14
usa_NC_0034_0131,59,0.3832,0.1379,0.0482,591,1996-01-26,2024-12-08,26.2357,14,50.1667,18,5.3648,1.9306,23.9310,18.5662,1996_2010,1996_2024,14
