Obs_ID,Imagery_Date,Year,Season,domain,overwash
OBS-020,2014-01-11,2014,Winter,36,0
OBS-020,2014-01-11,2014,Winter,37,0
OBS-020,2014-01-11,2014,Winter,38,0
OBS-020,2014-01-11,2014,Winter,39,0
OBS-020,2014-01-11,2014,Winter,40,0
OBS-020,2014-01-11,2014,Winter,41,0
OBS-020,2014-01-11,2014,Winter,42,0
OBS-020,2014-01-11,2014,Winter,43,0
OBS-020,2014-01-11,2014,Winter,44,0
OBS-020,2014-01-11,2014,Winter,45,0
OBS-020,2014-01-11,2014,Winter,46,0
OBS-020,2014-01-11,2014,Winter,47,0
OBS-020,2014-01-11,2014,Winter,48,0
OBS-020,2014-01-11,2014,Winter,49,0
OBS-020,2014-01-11,2014,Winter,50,0
OBS-020,2014-01-11,2014,Winter,51,0
OBS-020,2014-01-11,2014,Winter,52,0
OBS-020,2014-01-11,2014,Winter,53,0
OBS-020,2014-01-11,2014,Winter,54,0
OBS-020,2014-01-11,2014,Winter,55,0
OBS-020,2014-01-11,2014,Winter,56,0
OBS-020,2014-01-11,2014,Winter,57,0
OBS-020,2014-01-11,2014,Winter,58,0
OBS-020,2014-01-11,2014,Winter,59,0
OBS-020,2014-01-11,2014,Winter,60,0
OBS-020,2014-01-11,2014,Winter,61,0
OBS-020,2014-01-11,2014,Winter,62,0
OBS-020,2014-01-11,2014,Winter,63,0
OBS-020,2014-01-11,2014,Winter,64,0
OBS-020,2014-01-11,2014,Winter,65,0
OBS-020,2014-01-11,2014,Winter,66,0
OBS-020,2014-01-11,2014,Winter,67,0
OBS-020,2014-01-11,2014,Winter,68,0
OBS-020,2014-01-11,2014,Winter,69,0
OBS-020,2014-01-11,2014,Winter,70,0
OBS-020,2014-01-11,2014,Winter,71,0
OBS-020,2014-01-11,2014,Winter,72,0
OBS-020,2014-01-11,2014,Winter,73,0
OBS-020,2014-01-11,2014,Winter,74,0
OBS-020,2014-01-11,2014,Winter,75,0
OBS-020,2014-01-11,2014,Winter,76,0
OBS-020,2014-01-11,2014,Winter,77,0
OBS-020,2014-01-11,2014,Winter,78,0
OBS-020,2014-01-11,2014,Winter,79,0
OBS-020,2014-01-11,2014,Winter,80,0
OBS-020,2014-01-11,2014,Winter,81,0
OBS-020,2014-01-11,2014,Winter,82,0
OBS-020,2014-01-11,2014,Winter,83,0
OBS-020,2014-01-11,2014,Winter,84,0
OBS-020,2014-01-11,2014,Winter,85,0
OBS-020,2014-01-11,2014,Winter,86,0
OBS-020,2014-01-11,2014,Winter,87,0
OBS-020,2014-01-11,2014,Winter,88,0
OBS-020,2014-01-11,2014,Winter,89,0
OBS-020,2014-01-11,2014,Winter,90,0
OBS-021,2014-07-13,2014,Summer,1,0
OBS-021,2014-07-13,2014,Summer,2,0
OBS-021,2014-07-13,2014,Summer,3,0
OBS-021,2014-07-13,2014,Summer,4,0
OBS-021,2014-07-13,2014,Summer,5,0
OBS-021,2014-07-13,2014,Summer,6,0
OBS-021,2014-07-13,2014,Summer,7,0
OBS-021,2014-07-13,2014,Summer,8,0
OBS-021,2014-07-13,2014,Summer,9,0
OBS-021,2014-07-13,2014,Summer,10,0
OBS-021,2014-07-13,2014,Summer,11,0
OBS-021,2014-07-13,2014,Summer,12,0
OBS-021,2014-07-13,2014,Summer,13,0
OBS-021,2014-07-13,2014,Summer,14,0
OBS-021,2014-07-13,2014,Summer,15,0
OBS-021,2014-07-13,2014,Summer,16,0
OBS-021,2014-07-13,2014,Summer,17,0
OBS-021,2014-07-13,2014,Summer,18,0
OBS-021,2014-07-13,2014,Summer,19,0
OBS-021,2014-07-13,2014,Summer,20,0
OBS-021,2014-07-13,2014,Summer,21,0
OBS-021,2014-07-13,2014,Summer,22,0
OBS-021,2014-07-13,2014,Summer,23,0
OBS-021,2014-07-13,2014,Summer,24,0
OBS-021,2014-07-13,2014,Summer,25,0
OBS-021,2014-07-13,2014,Summer,26,0
OBS-021,2014-07-13,2014,Summer,27,0
OBS-021,2014-07-13,2014,Summer,28,0
OBS-021,2014-07-13,2014,Summer,29,0
OBS-021,2014-07-13,2014,Summer,30,0
OBS-021,2014-07-13,2014,Summer,31,0
OBS-021,2014-07-13,2014,Summer,32,0
OBS-021,2014-07-13,2014,Summer,33,0
OBS-021,2014-07-13,2014,Summer,34,0
OBS-021,2014-07-13,2014,Summer,35,0
OBS-021,2014-07-13,2014,Summer,36,0
OBS-021,2014-07-13,2014,Summer,37,0
OBS-021,2014-07-13,2014,Summer,38,0
OBS-021,2014-07-13,2014,Summer,39,0
OBS-021,2014-07-13,2014,Summer,40,0
OBS-021,2014-07-13,2014,Summer,41,0
OBS-021,2014-07-13,2014,Summer,42,0
OBS-021,2014-07-13,2014,Summer,43,0
OBS-021,2014-07-13,2014,Summer,44,0
OBS-021,2014-07-13,2014,Summer,45,0
OBS-021,2014-07-13,2014,Summer,46,0
OBS-021,2014-07-13,2014,Summer,47,0
OBS-021,2014-07-13,2014,Summer,48,0
OBS-021,2014-07-13,2014,Summer,49,0
OBS-021,2014-07-13,2014,Summer,50,0
OBS-021,2014-07-13,2014,Summer,51,0
OBS-021,2014-07-13,2014,Summer,52,0
OBS-021,2014-07-13,2014,Summer,53,0
OBS-021,2014-07-13,2014,Summer,54,0
OBS-021,2014-07-13,2014,Summer,55,0
OBS-021,2014-07-13,2014,Summer,56,0
OBS-021,2014-07-13,2014,Summer,57,0
OBS-021,2014-07-13,2014,Summer,58,0
OBS-021,2014-07-13,2014,Summer,59,0
OBS-021,2014-07-13,2014,Summer,60,0
OBS-021,2014-07-13,2014,Summer,61,0
OBS-021,2014-07-13,2014,Summer,62,0
OBS-021,2014-07-13,2014,Summer,63,0
OBS-021,2014-07-13,2014,Summer,64,0
OBS-021,2014-07-13,2014,Summer,65,0
OBS-021,2014-07-13,2014,Summer,66,0
OBS-021,2014-07-13,2014,Summer,67,0
OBS-021,2014-07-13,2014,Summer,68,0
OBS-021,2014-07-13,2014,Summer,69,0
OBS-021,2014-07-13,2014,Summer,70,0
OBS-021,2014-07-13,2014,Summer,71,0
OBS-021,2014-07-13,2014,Summer,72,0
OBS-021,2014-07-13,2014,Summer,73,0
OBS-021,2014-07-13,2014,Summer,74,0
OBS-021,2014-07-13,2014,Summer,75,0
OBS-021,2014-07-13,2014,Summer,76,0
OBS-021,2014-07-13,2014,Summer,77,0
OBS-021,2014-07-13,2014,Summer,78,0
OBS-021,2014-07-13,2014,Summer,79,0
OBS-021,2014-07-13,2014,Summer,80,0
OBS-021,2014-07-13,2014,Summer,81,0
OBS-021,2014-07-13,2014,Summer,82,0
OBS-021,2014-07-13,2014,Summer,83,0
OBS-021,2014-07-13,2014,Summer,84,0
OBS-021,2014-07-13,2014,Summer,85,0
OBS-021,2014-07-13,2014,Summer,86,0
OBS-021,2014-07-13,2014,Summer,87,0
OBS-021,2014-07-13,2014,Summer,88,0
OBS-021,2014-07-13,2014,Summer,89,0
OBS-021,2014-07-13,2014,Summer,90,0
OBS-022,2017-02-19,2017,Winter,1,0
OBS-022,2017-02-19,2017,Winter,2,0
OBS-022,2017-02-19,2017,Winter,3,0
OBS-022,2017-02-19,2017,Winter,4,0
OBS-022,2017-02-19,2017,Winter,5,0
OBS-022,2017-02-19,2017,Winter,6,0
OBS-022,2017-02-19,2017,Winter,7,1
OBS-022,2017-02-19,2017,Winter,8,0
OBS-022,2017-02-19,2017,Winter,9,0
OBS-022,2017-02-19,2017,Winter,10,0
OBS-022,2017-02-19,2017,Winter,11,0
OBS-022,2017-02-19,2017,Winter,12,0
OBS-022,2017-02-19,2017,Winter,13,0
OBS-022,2017-02-19,2017,Winter,14,0
OBS-022,2017-02-19,2017,Winter,15,0
OBS-022,2017-02-19,2017,Winter,16,0
OBS-022,2017-02-19,2017,Winter,17,0
OBS-022,2017-02-19,2017,Winter,18,0
OBS-022,2017-02-19,2017,Winter,19,0
OBS-022,2017-02-19,2017,Winter,20,0
OBS-022,2017-02-19,2017,Winter,21,0
OBS-022,2017-02-19,2017,Winter,22,0
OBS-022,2017-02-19,2017,Winter,23,0
OBS-022,2017-02-19,2017,Winter,24,1
OBS-022,2017-02-19,2017,Winter,25,0
OBS-022,2017-02-19,2017,Winter,26,0
OBS-022,2017-02-19,2017,Winter,27,0
OBS-022,2017-02-19,2017,Winter,28,0
OBS-022,2017-02-19,2017,Winter,29,0
OBS-022,2017-02-19,2017,Winter,30,0
OBS-022,2017-02-19,2017,Winter,31,0
OBS-022,2017-02-19,2017,Winter,32,0
OBS-022,2017-02-19,2017,Winter,33,0
OBS-022,2017-02-19,2017,Winter,34,0
OBS-022,2017-02-19,2017,Winter,35,0
OBS-022,2017-02-19,2017,Winter,36,0
OBS-022,2017-02-19,2017,Winter,37,0
OBS-022,2017-02-19,2017,Winter,38,0
OBS-022,2017-02-19,2017,Winter,39,0
OBS-022,2017-02-19,2017,Winter,40,0
OBS-022,2017-02-19,2017,Winter,41,0
OBS-022,2017-02-19,2017,Winter,42,0
OBS-022,2017-02-19,2017,Winter,43,0
OBS-022,2017-02-19,2017,Winter,44,0
OBS-022,2017-02-19,2017,Winter,45,0
OBS-022,2017-02-19,2017,Winter,46,0
OBS-022,2017-02-19,2017,Winter,47,0
OBS-022,2017-02-19,2017,Winter,48,0
OBS-022,2017-02-19,2017,Winter,49,0
OBS-022,2017-02-19,2017,Winter,50,0
OBS-022,2017-02-19,2017,Winter,51,0
OBS-022,2017-02-19,2017,Winter,52,0
OBS-022,2017-02-19,2017,Winter,53,0
OBS-022,2017-02-19,2017,Winter,54,0
OBS-022,2017-02-19,2017,Winter,55,0
OBS-022,2017-02-19,2017,Winter,56,0
OBS-022,2017-02-19,2017,Winter,57,0
OBS-022,2017-02-19,2017,Winter,58,0
OBS-022,2017-02-19,2017,Winter,59,0
OBS-022,2017-02-19,2017,Winter,60,0
OBS-022,2017-02-19,2017,Winter,61,0
OBS-022,2017-02-19,2017,Winter,62,0
OBS-022,2017-02-19,2017,Winter,63,0
OBS-022,2017-02-19,2017,Winter,64,0
OBS-022,2017-02-19,2017,Winter,65,0
OBS-022,2017-02-19,2017,Winter,66,0
OBS-022,2017-02-19,2017,Winter,67,0
OBS-022,2017-02-19,2017,Winter,68,0
OBS-022,2017-02-19,2017,Winter,69,0
OBS-022,2017-02-19,2017,Winter,70,0
OBS-022,2017-02-19,2017,Winter,71,0
OBS-022,2017-02-19,2017,Winter,72,0
OBS-022,2017-02-19,2017,Winter,73,0
OBS-022,2017-02-19,2017,Winter,74,0
OBS-022,2017-02-19,2017,Winter,75,0
OBS-022,2017-02-19,2017,Winter,76,0
OBS-022,2017-02-19,2017,Winter,77,0
OBS-022,2017-02-19,2017,Winter,78,0
OBS-022,2017-02-19,2017,Winter,79,0
OBS-022,2017-02-19,2017,Winter,80,0
OBS-022,2017-02-19,2017,Winter,81,0
OBS-022,2017-02-19,2017,Winter,82,0
OBS-022,2017-02-19,2017,Winter,83,0
OBS-022,2017-02-19,2017,Winter,84,0
OBS-022,2017-02-19,2017,Winter,85,0
OBS-022,2017-02-19,2017,Winter,86,0
OBS-022,2017-02-19,2017,Winter,87,0
OBS-022,2017-02-19,2017,Winter,88,0
OBS-022,2017-02-19,2017,Winter,89,0
OBS-022,2017-02-19,2017,Winter,90,0
OBS-023,2018-08-22,2018,Summer,1,0
OBS-023,2018-08-22,2018,Summer,2,0
OBS-023,2018-08-22,2018,Summer,3,0
OBS-023,2018-08-22,2018,Summer,4,0
OBS-023,2018-08-22,2018,Summer,5,0
OBS-023,2018-08-22,2018,Summer,6,1
OBS-023,2018-08-22,2018,Summer,7,1
OBS-023,2018-08-22,2018,Summer,8,0
OBS-023,2018-08-22,2018,Summer,9,0
OBS-023,2018-08-22,2018,Summer,10,0
OBS-023,2018-08-22,2018,Summer,11,0
OBS-023,2018-08-22,2018,Summer,12,0
OBS-023,2018-08-22,2018,Summer,13,0
OBS-023,2018-08-22,2018,Summer,14,0
OBS-023,2018-08-22,2018,Summer,15,0
OBS-023,2018-08-22,2018,Summer,16,0
OBS-023,2018-08-22,2018,Summer,17,0
OBS-023,2018-08-22,2018,Summer,18,0
OBS-023,2018-08-22,2018,Summer,19,0
OBS-023,2018-08-22,2018,Summer,20,0
OBS-023,2018-08-22,2018,Summer,21,0
OBS-023,2018-08-22,2018,Summer,22,0
OBS-023,2018-08-22,2018,Summer,23,1
OBS-023,2018-08-22,2018,Summer,24,1
OBS-023,2018-08-22,2018,Summer,25,1
OBS-023,2018-08-22,2018,Summer,26,1
OBS-023,2018-08-22,2018,Summer,27,0
OBS-023,2018-08-22,2018,Summer,28,0
OBS-023,2018-08-22,2018,Summer,29,0
OBS-023,2018-08-22,2018,Summer,30,0
OBS-023,2018-08-22,2018,Summer,31,0
OBS-023,2018-08-22,2018,Summer,32,0
OBS-023,2018-08-22,2018,Summer,33,0
OBS-023,2018-08-22,2018,Summer,34,0
OBS-023,2018-08-22,2018,Summer,35,0
OBS-023,2018-08-22,2018,Summer,36,0
OBS-023,2018-08-22,2018,Summer,37,0
OBS-023,2018-08-22,2018,Summer,38,0
OBS-023,2018-08-22,2018,Summer,39,0
OBS-023,2018-08-22,2018,Summer,40,0
OBS-023,2018-08-22,2018,Summer,41,0
OBS-023,2018-08-22,2018,Summer,42,0
OBS-023,2018-08-22,2018,Summer,43,0
OBS-023,2018-08-22,2018,Summer,44,0
OBS-023,2018-08-22,2018,Summer,45,0
OBS-023,2018-08-22,2018,Summer,46,0
OBS-023,2018-08-22,2018,Summer,47,0
OBS-023,2018-08-22,2018,Summer,48,0
OBS-023,2018-08-22,2018,Summer,49,0
OBS-023,2018-08-22,2018,Summer,50,0
OBS-023,2018-08-22,2018,Summer,51,0
OBS-023,2018-08-22,2018,Summer,52,0
OBS-023,2018-08-22,2018,Summer,53,0
OBS-023,2018-08-22,2018,Summer,54,0
OBS-023,2018-08-22,2018,Summer,55,0
OBS-023,2018-08-22,2018,Summer,56,0
OBS-023,2018-08-22,2018,Summer,57,0
OBS-023,2018-08-22,2018,Summer,58,0
OBS-023,2018-08-22,2018,Summer,59,0
OBS-023,2018-08-22,2018,Summer,60,0
OBS-023,2018-08-22,2018,Summer,61,0
OBS-023,2018-08-22,2018,Summer,62,0
OBS-023,2018-08-22,2018,Summer,63,0
OBS-023,2018-08-22,2018,Summer,64,0
OBS-023,2018-08-22,2018,Summer,65,0
OBS-023,2018-08-22,2018,Summer,66,0
OBS-023,2018-08-22,2018,Summer,67,0
OBS-023,2018-08-22,2018,Summer,68,0
OBS-023,2018-08-22,2018,Summer,69,0
OBS-023,2018-08-22,2018,Summer,70,0
OBS-023,2018-08-22,2018,Summer,71,0
OBS-023,2018-08-22,2018,Summer,72,0
OBS-023,2018-08-22,2018,Summer,73,0
OBS-023,2018-08-22,2018,Summer,74,0
OBS-023,2018-08-22,2018,Summer,75,0
OBS-023,2018-08-22,2018,Summer,76,0
OBS-023,2018-08-22,2018,Summer,77,0
OBS-023,2018-08-22,2018,Summer,78,0
OBS-023,2018-08-22,2018,Summer,79,0
OBS-023,2018-08-22,2018,Summer,80,0
OBS-023,2018-08-22,2018,Summer,81,0
OBS-023,2018-08-22,2018,Summer,82,0
OBS-023,2018-08-22,2018,Summer,83,0
OBS-023,2018-08-22,2018,Summer,84,1
OBS-023,2018-08-22,2018,Summer,85,1
OBS-023,2018-08-22,2018,Summer,86,1
OBS-023,2018-08-22,2018,Summer,87,1
OBS-023,2018-08-22,2018,Summer,88,0
OBS-023,2018-08-22,2018,Summer,89,0
OBS-023,2018-08-22,2018,Summer,90,0
OBS-024,2019-09-10,2019,Fall,1,0
OBS-024,2019-09-10,2019,Fall,2,0
OBS-024,2019-09-10,2019,Fall,3,0
OBS-024,2019-09-10,2019,Fall,4,0
OBS-024,2019-09-10,2019,Fall,5,0
OBS-024,2019-09-10,2019,Fall,6,0
OBS-024,2019-09-10,2019,Fall,7,0
OBS-024,2019-09-10,2019,Fall,8,0
OBS-024,2019-09-10,2019,Fall,9,0
OBS-024,2019-09-10,2019,Fall,10,0
OBS-024,2019-09-10,2019,Fall,11,0
OBS-024,2019-09-10,2019,Fall,12,0
OBS-024,2019-09-10,2019,Fall,13,0
OBS-024,2019-09-10,2019,Fall,14,0
OBS-024,2019-09-10,2019,Fall,15,0
OBS-024,2019-09-10,2019,Fall,16,0
OBS-024,2019-09-10,2019,Fall,17,0
OBS-024,2019-09-10,2019,Fall,18,0
OBS-024,2019-09-10,2019,Fall,19,0
OBS-024,2019-09-10,2019,Fall,20,0
OBS-024,2019-09-10,2019,Fall,21,0
OBS-024,2019-09-10,2019,Fall,22,0
OBS-024,2019-09-10,2019,Fall,23,0
OBS-024,2019-09-10,2019,Fall,24,0
OBS-024,2019-09-10,2019,Fall,25,0
OBS-024,2019-09-10,2019,Fall,26,0
OBS-024,2019-09-10,2019,Fall,27,
OBS-024,2019-09-10,2019,Fall,28,
OBS-024,2019-09-10,2019,Fall,29,
OBS-024,2019-09-10,2019,Fall,30,
OBS-024,2019-09-10,2019,Fall,31,
OBS-024,2019-09-10,2019,Fall,32,
OBS-024,2019-09-10,2019,Fall,33,
OBS-024,2019-09-10,2019,Fall,34,
OBS-024,2019-09-10,2019,Fall,35,
OBS-024,2019-09-10,2019,Fall,36,
OBS-024,2019-09-10,2019,Fall,37,
OBS-024,2019-09-10,2019,Fall,38,
OBS-024,2019-09-10,2019,Fall,39,
OBS-024,2019-09-10,2019,Fall,40,
OBS-024,2019-09-10,2019,Fall,41,
OBS-024,2019-09-10,2019,Fall,42,
OBS-024,2019-09-10,2019,Fall,43,
OBS-024,2019-09-10,2019,Fall,44,
OBS-024,2019-09-10,2019,Fall,45,
OBS-024,2019-09-10,2019,Fall,46,
OBS-024,2019-09-10,2019,Fall,47,
OBS-024,2019-09-10,2019,Fall,48,
OBS-024,2019-09-10,2019,Fall,49,
OBS-024,2019-09-10,2019,Fall,50,
OBS-024,2019-09-10,2019,Fall,51,
OBS-024,2019-09-10,2019,Fall,52,0
OBS-024,2019-09-10,2019,Fall,53,0
OBS-024,2019-09-10,2019,Fall,54,0
OBS-024,2019-09-10,2019,Fall,55,0
OBS-024,2019-09-10,2019,Fall,56,0
OBS-024,2019-09-10,2019,Fall,57,0
OBS-024,2019-09-10,2019,Fall,58,0
OBS-024,2019-09-10,2019,Fall,59,0
OBS-024,2019-09-10,2019,Fall,60,0
OBS-024,2019-09-10,2019,Fall,61,0
OBS-024,2019-09-10,2019,Fall,62,0
OBS-024,2019-09-10,2019,Fall,63,0
OBS-024,2019-09-10,2019,Fall,64,0
OBS-024,2019-09-10,2019,Fall,65,0
OBS-024,2019-09-10,2019,Fall,66,0
OBS-024,2019-09-10,2019,Fall,67,0
OBS-024,2019-09-10,2019,Fall,68,0
OBS-024,2019-09-10,2019,Fall,69,0
OBS-024,2019-09-10,2019,Fall,70,0
OBS-024,2019-09-10,2019,Fall,71,0
OBS-024,2019-09-10,2019,Fall,72,0
OBS-024,2019-09-10,2019,Fall,73,0
OBS-024,2019-09-10,2019,Fall,74,0
OBS-024,2019-09-10,2019,Fall,75,0
OBS-024,2019-09-10,2019,Fall,76,0
OBS-024,2019-09-10,2019,Fall,77,0
OBS-024,2019-09-10,2019,Fall,78,0
OBS-024,2019-09-10,2019,Fall,79,0
OBS-024,2019-09-10,2019,Fall,80,0
OBS-024,2019-09-10,2019,Fall,81,0
OBS-024,2019-09-10,2019,Fall,82,0
OBS-024,2019-09-10,2019,Fall,83,0
OBS-024,2019-09-10,2019,Fall,84,0
OBS-024,2019-09-10,2019,Fall,85,0
OBS-024,2019-09-10,2019,Fall,86,0
OBS-024,2019-09-10,2019,Fall,87,0
OBS-024,2019-09-10,2019,Fall,88,0
OBS-024,2019-09-10,2019,Fall,89,0
OBS-024,2019-09-10,2019,Fall,90,0
OBS-025,2022-02-01,2022,Winter,1,
OBS-025,2022-02-01,2022,Winter,2,
OBS-025,2022-02-01,2022,Winter,3,
OBS-025,2022-02-01,2022,Winter,4,
OBS-025,2022-02-01,2022,Winter,5,
OBS-025,2022-02-01,2022,Winter,6,
OBS-025,2022-02-01,2022,Winter,7,
OBS-025,2022-02-01,2022,Winter,8,
OBS-025,2022-02-01,2022,Winter,9,
OBS-025,2022-02-01,2022,Winter,10,
OBS-025,2022-02-01,2022,Winter,11,
OBS-025,2022-02-01,2022,Winter,12,
OBS-025,2022-02-01,2022,Winter,13,
OBS-025,2022-02-01,2022,Winter,14,
OBS-025,2022-02-01,2022,Winter,15,
OBS-025,2022-02-01,2022,Winter,16,
OBS-025,2022-02-01,2022,Winter,17,
OBS-025,2022-02-01,2022,Winter,18,
OBS-025,2022-02-01,2022,Winter,19,
OBS-025,2022-02-01,2022,Winter,20,
OBS-025,2022-02-01,2022,Winter,21,
OBS-025,2022-02-01,2022,Winter,22,
OBS-025,2022-02-01,2022,Winter,23,
OBS-025,2022-02-01,2022,Winter,24,
OBS-025,2022-02-01,2022,Winter,25,
OBS-025,2022-02-01,2022,Winter,26,
OBS-025,2022-02-01,2022,Winter,27,
OBS-025,2022-02-01,2022,Winter,28,
OBS-025,2022-02-01,2022,Winter,29,
OBS-025,2022-02-01,2022,Winter,30,
OBS-025,2022-02-01,2022,Winter,31,
OBS-025,2022-02-01,2022,Winter,32,
OBS-025,2022-02-01,2022,Winter,33,
OBS-025,2022-02-01,2022,Winter,34,
OBS-025,2022-02-01,2022,Winter,35,
OBS-025,2022-02-01,2022,Winter,36,
OBS-025,2022-02-01,2022,Winter,37,
OBS-025,2022-02-01,2022,Winter,38,
OBS-025,2022-02-01,2022,Winter,39,
OBS-025,2022-02-01,2022,Winter,40,
OBS-025,2022-02-01,2022,Winter,41,
OBS-025,2022-02-01,2022,Winter,42,
OBS-025,2022-02-01,2022,Winter,43,
OBS-025,2022-02-01,2022,Winter,44,
OBS-025,2022-02-01,2022,Winter,45,
OBS-025,2022-02-01,2022,Winter,46,
OBS-025,2022-02-01,2022,Winter,47,
OBS-025,2022-02-01,2022,Winter,48,
OBS-025,2022-02-01,2022,Winter,49,
OBS-025,2022-02-01,2022,Winter,50,
OBS-025,2022-02-01,2022,Winter,51,
OBS-025,2022-02-01,2022,Winter,52,
OBS-025,2022-02-01,2022,Winter,53,
OBS-025,2022-02-01,2022,Winter,54,
OBS-025,2022-02-01,2022,Winter,55,
OBS-025,2022-02-01,2022,Winter,56,
OBS-025,2022-02-01,2022,Winter,57,
OBS-025,2022-02-01,2022,Winter,58,
OBS-025,2022-02-01,2022,Winter,59,
OBS-025,2022-02-01,2022,Winter,60,
OBS-025,2022-02-01,2022,Winter,61,
OBS-025,2022-02-01,2022,Winter,62,
OBS-025,2022-02-01,2022,Winter,63,
OBS-025,2022-02-01,2022,Winter,64,
OBS-025,2022-02-01,2022,Winter,65,
OBS-025,2022-02-01,2022,Winter,66,
OBS-025,2022-02-01,2022,Winter,67,
OBS-025,2022-02-01,2022,Winter,68,
OBS-025,2022-02-01,2022,Winter,69,
OBS-025,2022-02-01,2022,Winter,70,
OBS-025,2022-02-01,2022,Winter,71,
OBS-025,2022-02-01,2022,Winter,72,
OBS-025,2022-02-01,2022,Winter,73,
OBS-025,2022-02-01,2022,Winter,74,
OBS-025,2022-02-01,2022,Winter,75,
OBS-025,2022-02-01,2022,Winter,76,
OBS-025,2022-02-01,2022,Winter,77,
OBS-025,2022-02-01,2022,Winter,78,
OBS-025,2022-02-01,2022,Winter,79,
OBS-025,2022-02-01,2022,Winter,80,
OBS-025,2022-02-01,2022,Winter,81,
OBS-025,2022-02-01,2022,Winter,82,0
OBS-025,2022-02-01,2022,Winter,83,0
OBS-025,2022-02-01,2022,Winter,84,0
OBS-025,2022-02-01,2022,Winter,85,0
OBS-025,2022-02-01,2022,Winter,86,0
OBS-025,2022-02-01,2022,Winter,87,0
OBS-025,2022-02-01,2022,Winter,88,0
OBS-025,2022-02-01,2022,Winter,89,0
OBS-025,2022-02-01,2022,Winter,90,0
OBS-027,2023-04-24,2023,Spring,1,
OBS-027,2023-04-24,2023,Spring,2,
OBS-027,2023-04-24,2023,Spring,3,
OBS-027,2023-04-24,2023,Spring,4,
OBS-027,2023-04-24,2023,Spring,5,
OBS-027,2023-04-24,2023,Spring,6,
OBS-027,2023-04-24,2023,Spring,7,
OBS-027,2023-04-24,2023,Spring,8,
OBS-027,2023-04-24,2023,Spring,9,
OBS-027,2023-04-24,2023,Spring,10,
OBS-027,2023-04-24,2023,Spring,11,
OBS-027,2023-04-24,2023,Spring,12,
OBS-027,2023-04-24,2023,Spring,13,
OBS-027,2023-04-24,2023,Spring,14,
OBS-027,2023-04-24,2023,Spring,15,
OBS-027,2023-04-24,2023,Spring,16,
OBS-027,2023-04-24,2023,Spring,17,
OBS-027,2023-04-24,2023,Spring,18,
OBS-027,2023-04-24,2023,Spring,19,
OBS-027,2023-04-24,2023,Spring,20,
OBS-027,2023-04-24,2023,Spring,21,
OBS-027,2023-04-24,2023,Spring,22,
OBS-027,2023-04-24,2023,Spring,23,
OBS-027,2023-04-24,2023,Spring,24,
OBS-027,2023-04-24,2023,Spring,25,
OBS-027,2023-04-24,2023,Spring,26,
OBS-027,2023-04-24,2023,Spring,27,
OBS-027,2023-04-24,2023,Spring,28,
OBS-027,2023-04-24,2023,Spring,29,
OBS-027,2023-04-24,2023,Spring,30,
OBS-027,2023-04-24,2023,Spring,31,
OBS-027,2023-04-24,2023,Spring,32,
OBS-027,2023-04-24,2023,Spring,33,
OBS-027,2023-04-24,2023,Spring,34,
OBS-027,2023-04-24,2023,Spring,35,
OBS-027,2023-04-24,2023,Spring,36,
OBS-027,2023-04-24,2023,Spring,37,
OBS-027,2023-04-24,2023,Spring,38,
OBS-027,2023-04-24,2023,Spring,39,
OBS-027,2023-04-24,2023,Spring,40,
OBS-027,2023-04-24,2023,Spring,41,
OBS-027,2023-04-24,2023,Spring,42,
OBS-027,2023-04-24,2023,Spring,43,
OBS-027,2023-04-24,2023,Spring,44,
OBS-027,2023-04-24,2023,Spring,45,
OBS-027,2023-04-24,2023,Spring,46,
OBS-027,2023-04-24,2023,Spring,47,
OBS-027,2023-04-24,2023,Spring,48,
OBS-027,2023-04-24,2023,Spring,49,
OBS-027,2023-04-24,2023,Spring,50,
OBS-027,2023-04-24,2023,Spring,51,
OBS-027,2023-04-24,2023,Spring,52,
OBS-027,2023-04-24,2023,Spring,53,
OBS-027,2023-04-24,2023,Spring,54,
OBS-027,2023-04-24,2023,Spring,55,
OBS-027,2023-04-24,2023,Spring,56,
OBS-027,2023-04-24,2023,Spring,57,
OBS-027,2023-04-24,2023,Spring,58,
OBS-027,2023-04-24,2023,Spring,59,
OBS-027,2023-04-24,2023,Spring,60,
OBS-027,2023-04-24,2023,Spring,61,
OBS-027,2023-04-24,2023,Spring,62,
OBS-027,2023-04-24,2023,Spring,63,
OBS-027,2023-04-24,2023,Spring,64,
OBS-027,2023-04-24,2023,Spring,65,
OBS-027,2023-04-24,2023,Spring,66,
OBS-027,2023-04-24,2023,Spring,67,
OBS-027,2023-04-24,2023,Spring,68,
OBS-027,2023-04-24,2023,Spring,69,
OBS-027,2023-04-24,2023,Spring,70,
OBS-027,2023-04-24,2023,Spring,71,
OBS-027,2023-04-24,2023,Spring,72,
OBS-027,2023-04-24,2023,Spring,73,
OBS-027,2023-04-24,2023,Spring,74,
OBS-027,2023-04-24,2023,Spring,75,
OBS-027,2023-04-24,2023,Spring,76,
OBS-027,2023-04-24,2023,Spring,77,
OBS-027,2023-04-24,2023,Spring,78,
OBS-027,2023-04-24,2023,Spring,79,
OBS-027,2023-04-24,2023,Spring,80,
OBS-027,2023-04-24,2023,Spring,81,
OBS-027,2023-04-24,2023,Spring,82,1
OBS-027,2023-04-24,2023,Spring,83,1
OBS-027,2023-04-24,2023,Spring,84,1
