transect_id,alongshore_m,domain,origin_y,dist_from_groin_m,n_obs,slope_m_yr,intercept,r_squared,se_slope,nourishment_zone
usa_NC_0037_0023,50851.55725770904,90.0,3944821.5927241948,44072.55342069777,1,,,,,False
usa_NC_0037_0024,50902.54357033323,90.0,3944872.5789283747,44123.53973332196,1,,,,,False
usa_NC_0037_0033,51357.50363719711,90.0,3945320.892954826,44578.49980018583,1,,,,,False
usa_NC_0037_0034,51408.41262343433,90.0,3945371.641005197,44629.40878642305,1,,,,,False
usa_NC_0037_0035,51459.30748168134,90.0,3945422.374974974,44680.303644670064,1,,,,,False
usa_NC_0037_0036,51510.188189754255,90.0,3945473.094842041,44731.18435274298,1,,,,,False
usa_NC_0037_0037,51561.05477780639,90.0,3945523.800636453,44782.05094079512,1,,,,,False
usa_NC_0037_0038,51611.046053048485,90.0,3945573.2886332297,44832.04221603721,1,,,,,False
usa_NC_0037_0039,51660.80896337773,90.0,3945622.470290298,44881.80512636645,1,,,,,False
usa_NC_0037_0040,51710.54029403829,90.0,3945671.620741507,44931.53645702702,1,,,,,False
usa_NC_0037_0041,51760.27829181322,90.0,3945720.7777868994,44981.27445480195,1,,,,,False
usa_NC_0037_0042,51810.02295406146,90.0,3945769.941423867,45031.019117050186,1,,,,,False
usa_NC_0037_0043,51859.77428232791,90.0,3945819.1116539384,45080.77044531664,1,,,,,False
usa_NC_0037_0044,51909.54773855743,90.0,3945868.303758467,45130.54390154615,1,,,,,False
usa_NC_0037_0045,51959.33093035918,90.0,3945917.1130639045,45180.32709334791,1,,,,,False
usa_NC_0037_0046,52009.11486206309,90.0,3945965.9108001287,45230.11102505182,1,,,,,False
usa_NC_0037_0047,52058.90009270196,90.0,3946014.7098159227,45279.896255690684,1,,,,,False
usa_NC_0037_0048,52108.686635920305,90.0,3946063.5101246624,45329.68279890903,1,,,,,False
usa_NC_0037_0049,52158.47447331102,90.0,3946112.3117083046,45379.470636299746,1,,,,,False
usa_NC_0037_0050,52208.26361623729,90.0,3946161.114577987,45429.25977922601,1,,,,,False
usa_NC_0037_0051,52258.128773609846,90.0,3946209.9919627286,45479.12493659857,1,,,,,False
usa_NC_0037_0052,52308.08942155545,90.0,3946258.962952887,45529.08558454418,1,,,,,False
usa_NC_0037_0053,52358.04996909227,90.0,3946307.933851037,45579.046132081,1,,,,,False
usa_NC_0037_0054,52408.010424220556,90.0,3946356.90466502,45629.00658720928,1,,,,,False
usa_NC_0037_0055,52457.97077929206,90.0,3946405.8753873385,45678.966942280786,3,-0.4492708559738275,876.4374506413953,0.999548716975002,0.009546205143110097,False
usa_NC_0037_0056,52507.93102912645,90.0,3946454.846012916,45728.927192115174,3,-0.42602655069245715,832.8926574454043,0.9997844755686889,0.006255063535866841,False
usa_NC_0037_0057,52557.89118629554,90.0,3946503.816554074,45778.88734928427,3,-0.3514919185701674,688.1384860563909,0.9993252421479433,0.009133471733820049,False
usa_NC_0037_0058,52607.877360132166,90.0,3946553.031951556,45828.87352312089,3,-0.2573228801817775,505.464490189094,0.9984626718703054,0.010097079462909535,False
usa_NC_0037_0059,52657.83664161432,90.0,3946601.9841805454,45878.832804603044,3,-0.135567008287144,276.7111977166519,0.9999073422583693,0.0013050134532756122,False
usa_NC_0037_0060,52707.79877083154,90.0,3946650.9898667578,45928.79493382027,3,0.028807376345645085,-37.03769728890715,0.9638884957695885,0.005575875878751919,False
usa_NC_0037_0061,52757.75606799949,90.0,3946699.8827704964,45978.75223098822,3,0.1490569611332162,-264.1525368925419,0.9999035141483226,0.001464215611154996,False
usa_NC_0037_0062,52807.69611934746,90.0,3946749.20590742,46028.69228233619,3,0.20960262166627508,-377.6091121076731,0.9995386920894505,0.004502900559503532,False
usa_NC_0037_0063,52857.45528630294,90.0,3946798.007034064,46078.451449291664,3,0.270662839313782,-489.6641732199875,0.9999342277496396,0.0021951503270702453,False
usa_NC_0037_0064,52907.69166039711,90.0,3946847.3223267966,46128.68782338584,3,0.2652743102848983,-474.5011530937793,0.9998410133320701,0.0033451074613597446,False
usa_NC_0037_0065,52958.07401109795,90.0,3946896.456436355,46179.07017408668,3,0.3898766115699947,-707.9960666538378,0.9995110412070908,0.008623220972649585,False
usa_NC_0037_0066,53008.48040745382,90.0,3946946.084730623,46229.476570442544,3,0.4873809598470932,-890.9216715846575,0.9993609264405368,0.012324882886539667,False
usa_NC_0037_0067,53058.86985835363,90.0,3946995.589755057,46279.86602134236,3,0.5536518741110475,-1013.5295748292438,0.9995203352204672,0.012128577636069615,False
usa_NC_0037_0068,53109.25438481797,90.0,3947044.8072464378,46330.250547806696,3,0.5587230051053231,-1024.4555713175473,0.9997930628185044,0.008038236112687145,False
usa_NC_0037_0069,53159.63690246312,90.0,3947094.2208349165,46380.633065451846,3,0.55009255810392,-1006.7784211465166,0.9997864769967653,0.008039045286058703,False
usa_NC_0037_0070,53210.01960535125,90.0,3947143.349847499,46431.015768339974,3,0.617778483625772,-1133.1622092444156,0.9999368809865119,0.004908248992946847,False
usa_NC_0037_0071,53260.49698181021,90.0,3947192.087384697,46481.49314479894,3,0.656431845962906,-1202.0363461741724,0.9999990345760241,0.0006449839265326114,False
usa_NC_0037_0072,53310.968993029586,90.0,3947240.898402279,46531.96515601831,3,0.6945568757830098,-1269.8083690881922,0.9993804037620362,0.017294053030985364,False
usa_NC_0037_0073,53361.36504159298,90.0,3947290.201711456,46582.361204581706,3,0.7545539196783321,-1382.7260432745102,0.9999997688507237,0.0003627743717435691,False
usa_NC_0037_0074,53411.90690711164,90.0,3947338.896970229,46632.903070100365,3,0.8137958294583756,-1486.3306777661649,0.9999449788481217,0.0060365978813917195,False
usa_NC_0037_0075,53462.702412142964,90.0,3947387.148925828,46683.69857513169,3,0.9709358114797285,-1779.0409629200492,0.9999895985463084,0.0031314090203448702,False
usa_NC_0037_0076,53512.926171308085,90.0,3947436.823185313,46733.92233429681,3,0.944131419960257,-1728.8657126711532,0.999920245103596,0.008431958254290644,False
usa_NC_0037_0077,53562.96232859021,90.0,3947484.9497321704,46783.95849157894,3,0.965089761268477,-1763.4657159348303,0.9999890551972238,0.0031928172035121205,False
usa_NC_0037_0078,53612.83896948705,90.0,3947534.1298290608,46833.835132475775,3,0.9425964501601382,-1717.5076598297646,0.9999820438281565,0.003994262247575493,False
usa_NC_0037_0079,53662.71325292285,90.0,3947582.805337467,46883.70941591157,3,0.9126888472451005,-1654.6493425918761,0.9999790241839663,0.004180100575177706,False
usa_NC_0037_0080,53712.854268745716,90.0,3947630.6843671105,46933.85043173444,3,0.8121713187898884,-1459.6222775809542,0.9999990722865638,0.000782266574035905,False
usa_NC_0037_0081,53763.14660369801,90.0,3947680.875929175,46984.14276668674,3,0.8510246025928525,-1535.1824487637434,0.9998881256609806,0.00900184749842414,False
usa_NC_0037_0082,53813.00616728569,90.0,3947729.657311622,47034.002330274416,3,0.9833659371989347,-1777.9464492678962,0.9999366811923422,0.007825196909170346,False
usa_NC_0037_0083,53862.861925721765,90.0,3947778.6228260905,47083.85808871049,3,0.9808573209114068,-1776.7523045989133,0.9998036927992829,0.013744108810457026,False
usa_NC_0037_0084,53912.74513603721,90.0,3947827.8489354327,47133.74129902593,3,0.9674873219289513,-1755.9444341535236,0.9998984517378071,0.009749976805897193,False
usa_NC_0037_0085,53962.917035065235,90.0,3947875.627404448,47183.91319805396,3,0.934159198564034,-1688.6607647896728,0.999951903526814,0.006478701261199224,False
usa_NC_0037_0086,54012.85410817654,90.0,3947923.923988532,47233.85027116527,3,1.025900620819157,-1855.5212777111649,0.9993003764478355,0.027144976980599683,False
usa_NC_0037_0087,54062.964510892976,90.0,3947973.544795406,47283.9606738817,3,0.9887490064213219,-1788.55150429277,0.9999961194654419,0.001947747611446111,False
usa_NC_0037_0088,54114.812920166674,90.0,3948020.958008359,47335.8090831554,3,1.1069467317076163,-2000.8880254413723,0.9999968101153126,0.0019770374997149865,False
usa_NC_0037_0089,54165.53874973278,90.0,3948069.9523911607,47386.53491272151,3,1.0120097866703492,-1810.2099156867869,0.999999444577877,0.000754217178719198,False
usa_NC_0037_0090,54234.19107172548,90.0,3948110.802301126,47455.187234714205,3,1.105597680736869,-1945.0180130402202,0.9999450101882937,0.008198797811216223,False
usa_NC_0037_0091,54284.91843211394,90.0,3948160.908630935,47505.914595102666,3,1.0410986835698672,-1820.258332856075,0.9999815970361149,0.004466216590006613,False
usa_NC_0037_0092,54335.63832055031,90.0,3948210.3924277667,47556.634483539034,3,1.057522888631401,-1846.1932168826518,0.9999975181349509,0.0016660168762146854,False
usa_NC_0037_0093,54404.15064684728,90.0,3948251.712328087,47625.146809836006,3,1.0168368521433948,-1724.7474671847117,0.9999794022590768,0.0046149345479729684,False
usa_NC_0037_0094,54474.67265138002,90.0,3948310.54852585,47695.66881436874,3,1.0796875352720146,-1891.1832594371715,0.9999847895801393,0.004210871529591612,False
usa_NC_0037_0095,54526.00958158847,90.0,3948361.8841745276,47747.005744577196,3,1.2662809165605802,-2256.517303868394,0.9999443064112674,0.009450281770798725,False
usa_NC_0037_0096,54576.95567410928,90.0,3948412.7591469595,47797.95183709801,3,1.2482642472122518,-2229.489351052456,0.9999920139755546,0.003527553291047715,False
usa_NC_0037_0097,54627.72984797521,90.0,3948463.380134667,47848.72601096394,3,1.3440872494918374,-2420.0212471156733,0.9999999899761456,0.0001345689425364709,False
usa_NC_0037_0098,54678.269326666734,90.0,3948513.4379184823,47899.26548965546,3,1.4351610900981056,-2595.3459137115606,0.9999898475167359,0.004572871493512471,False
usa_NC_0037_0099,54730.56533373337,90.0,3948560.790045394,47951.5614967221,3,1.4664899827084532,-2640.605141231908,0.9999547495933597,0.00986506997487184,False
usa_NC_0037_0100,54781.20028752578,90.0,3948609.9261723724,48002.19645051451,3,1.5733970733701552,-2839.7737506565873,0.9999734417351954,0.008108564086891734,False
usa_NC_0037_0101,54902.67163923822,90.0,3948640.713425068,48123.66780222695,3,1.4369143919191207,-2470.797097717899,0.9999078069420685,0.013797488003736461,False
usa_NC_0037_0102,54954.551836234066,90.0,3948687.0292786127,48175.54799922279,3,1.3382570577220065,-2271.9671361895075,0.9999583313395005,0.00863879882809207,False
usa_NC_0037_0103,55006.24421633911,90.0,3948733.4296285813,48227.240379327835,3,1.3374352010009174,-2254.6757562238563,0.9998526008933782,0.016238734635472946,False
usa_NC_0037_0104,55057.17490980287,90.0,3948780.323579944,48278.17107279159,3,1.1796693130414315,-1942.9997301640985,0.9998039374545075,0.016519624798699152,False
usa_NC_0037_0105,55107.81649071756,90.0,3948827.430284141,48328.812653706285,3,1.0637029486064653,-1712.5840226514304,0.9999965815136956,0.001966699591549199,False
usa_NC_0037_0106,55158.21665806186,90.0,3948874.7396057,48379.21282105058,3,0.9882884974174734,-1562.068738812979,0.9999511222082174,0.006909556033382883,False
usa_NC_0037_0107,55207.910145860595,90.0,3948923.086911869,48428.90630884932,3,1.0101604466486775,-1606.6074667368925,0.9997314675863433,0.01655568048244535,False
usa_NC_0037_0108,55257.51268393548,90.0,3948972.236733234,48478.508846924204,3,1.0706942578733079,-1731.3085364093415,0.9999676565178262,0.006089279160885449,False
usa_NC_0037_0109,55306.97883775874,90.0,3949021.3415946765,48527.975000747465,3,1.4242508684806836,-2426.218491266601,0.9999020168622035,0.014098841958536393,False
usa_NC_0037_0110,55356.45963227682,90.0,3949070.467677798,48577.455795265545,3,1.8601772663166791,-3281.460810417104,0.9999665024912134,0.010766334314182299,False
usa_NC_0037_0111,55406.00244536529,90.0,3949119.738288099,48626.99860835401,3,2.9179711093930436,-5342.920250891537,0.9999976013972012,0.004519190789130104,False
usa_NC_0037_0112,55456.166828158035,90.0,3949169.8905724543,48677.16299114676,2,2.9648776477937733,-5449.166392951021,1.0,,False
usa_NC_0037_0113,55535.337283443354,90.0,3949229.836073079,48756.33344643208,2,8.534708031634395,-16351.44549740406,1.0,,False
usa_NC_0037_0114,55600.70504611038,90.0,3949286.3514445215,48821.701209099105,2,-0.6142894010293855,1411.9686774991924,1.0,,False
usa_NC_0037_0115,55651.173798765485,90.0,3949336.8201551433,48872.16996175421,2,-1.472734848157784,3064.2346807845734,1.0,,False
usa_NC_0037_0116,55701.327349696665,90.0,3949384.3320243354,48922.32351268539,2,-4.276126786168942,8520.12624262429,1.0,,False
usa_NC_0037_0117,55750.98520267223,90.0,3949433.4097106853,48971.981365660955,2,2.7915765871983766,-5236.627209861351,1.0,,False
usa_NC_0037_0118,55800.694107984295,90.0,3949482.7113806326,49021.69027097302,2,-1.499178989824045,3103.9176573860686,1.0,,False
usa_NC_0037_0119,55850.37588266218,90.0,3949531.9196734335,49071.3720456509,2,3.51788958625078,-6664.595885335134,1.0,,False
usa_NC_0037_0120,55900.31310568093,90.0,3949581.724127276,49121.309268669655,2,9.188962643804754,-17706.086456392943,1.0,,False
usa_NC_0037_0121,55951.09110636008,90.0,3949628.523334276,49172.087269348805,2,2.0920813801011304,-3889.21982816028,1.0,,False
usa_NC_0037_0122,56000.95992369506,90.0,3949676.3670327575,49221.956086683786,2,10.133835557545138,-19540.71752246176,1.0,,False
usa_NC_0037_0123,56051.11309303102,90.0,3949726.4828607673,49272.10925601974,2,11.420386976829098,-22059.13413640365,1.0,,False
usa_NC_0037_0124,56100.740354365706,90.0,3949775.4775615777,49321.73651735443,2,9.119337340383563,-17591.089575914637,1.0,,False
usa_NC_0037_0125,56151.06335173113,90.0,3949822.6543302857,49372.059514719855,2,7.422016970763491,-14285.031763937499,1.0,,False
usa_NC_0037_0126,56201.886544451874,90.0,3949869.374872706,49422.8827074406,2,8.789893255540754,-16934.29296109637,1.0,,False
usa_NC_0037_0127,56252.334108134535,90.0,3949919.8015210396,49473.33027112326,2,11.292439368466876,-21811.95649985919,1.0,,False
usa_NC_0037_0128,56302.162585436265,90.0,3949968.562128791,49523.15874842499,2,5.24914228689992,-10054.288365086877,1.0,,False
usa_NC_0037_0129,56351.98286982772,90.0,3950017.5576952538,49572.979032816445,3,1.567440558510926,-2891.21887596499,0.9998824617282437,0.01699441639925934,False
usa_NC_0037_0130,56402.17184382608,90.0,3950065.357286974,49623.168006814805,3,-0.2820828628883834,710.1987988938457,0.9989203474190311,0.009273705210249058,False
usa_NC_0037_0131,56452.012636748645,90.0,3950114.566812552,49673.00879973737,3,-0.7367181155064298,1588.5640847472355,0.9990022349962474,0.023282641588668298,False
usa_NC_0037_0132,56502.0626333463,90.0,3950162.595580263,49723.058796335026,3,-0.9383334773731802,1982.3112507506144,0.9999233112024719,0.008217502191997987,False
usa_NC_0037_0133,56552.564528676165,90.0,3950209.9402872957,49773.56069166489,3,-1.0124598826247098,2134.0923751280457,0.999999547471839,0.0006810840777274564,False
usa_NC_0037_0134,56602.4000621764,90.0,3950259.278477471,49823.396225165125,3,-0.896440029660218,1912.6526685535512,0.9997738064227869,0.013483744004366114,False
usa_NC_0037_0135,56652.2457309903,90.0,3950308.6444027787,49873.24189397902,3,-0.7832781493947593,1684.9793942944264,0.9999693575778774,0.004335949456006123,False
usa_NC_0037_0136,56710.85653216782,90.0,3950351.6510465713,49931.85269515654,3,-0.8851275860617561,1908.7021847188382,0.999998363042242,0.0011324654678186788,False
usa_NC_0037_0137,56763.51843461599,90.0,3950403.7766339243,49984.51459760471,3,-0.9289452229163909,1972.2335548628782,0.9995541803081803,0.019618534361032558,False
usa_NC_0037_0138,56813.8456384769,90.0,3950454.0723115006,50034.84180146563,3,-0.9907550215997771,2074.881026286047,0.9998053451829216,0.013824235797245095,False
usa_NC_0037_0139,56863.17899930993,90.0,3950501.1531908023,50084.175162298656,3,-1.0928743209110865,2274.8584820374676,0.999227731279768,0.030382408920819195,False
usa_NC_0037_0140,56914.006681207306,90.0,3950546.617475459,50135.00284419603,3,-1.0162605165475833,2136.8991129213364,0.9993263503703134,0.026385687890103943,False
usa_NC_0037_0141,56966.0039894397,90.0,3950598.1083844197,50187.00015242842,3,-1.0069748510650576,2096.3945352933224,0.9998225380444575,0.013415590538184911,False
usa_NC_0037_0142,57015.75757349838,90.0,3950647.8291063574,50236.7537364871,3,-0.9026136516101836,1886.3688213883695,0.9992844439924927,0.024153448762758083,False
usa_NC_0037_0143,57065.304861204895,90.0,3950697.2574100643,50286.30102419362,3,-0.8581889071755413,1787.4756146936431,0.9998019085380607,0.012079773590943073,False
usa_NC_0037_0144,57114.85805719532,90.0,3950743.9834509417,50335.85422018405,3,-0.8159185911114211,1705.260824051051,0.9997777596917604,0.012164843005174873,False
usa_NC_0037_0145,57164.823792997435,90.0,3950790.116071488,50385.81995598616,3,-0.7477665974833559,1580.598931909023,0.9999948119182069,0.0017032194001867721,False
usa_NC_0037_0146,57214.127819039495,90.0,3950839.0719922776,50435.12398202822,3,-0.9054272832763379,1868.7024213161017,0.9999589721127753,0.005799653704961964,False
usa_NC_0037_0147,57263.3579964951,90.0,3950886.345101409,50484.354159483824,3,-0.8549490261561906,1782.6317981008362,0.999997878478054,0.001245272642001213,False
usa_NC_0037_0148,57312.471971835745,90.0,3950934.481416999,50533.46813482447,3,-0.8044944590224388,1686.3294482621727,0.999737318983852,0.013040506171259103,False
usa_NC_0037_0149,57361.660224632884,90.0,3950983.0201398227,50582.65638762161,3,-0.579543684403998,1245.7612685898846,0.9994792200062869,0.013228982405923125,False
usa_NC_0037_0150,57410.998427906605,90.0,3951029.963678162,50631.99459089533,3,-0.6310837037402084,1349.304331723111,0.999634834396207,0.012061774542267267,False
usa_NC_0037_0151,57460.83975971362,90.0,3951076.2779616397,50681.83592270235,3,-0.6988110717361112,1479.393727293242,0.9996005847291016,0.013968792272558346,False
usa_NC_0037_0152,57511.65478209697,90.0,3951123.2873524325,50732.6509450857,3,-0.5476349695480247,1190.7639018581965,0.9997062759287509,0.009386954933500578,False
usa_NC_0037_0153,57566.2519998706,90.0,3951167.409897198,50787.24816285932,3,-0.6733058161146299,1456.0531333792603,0.999747437257402,0.010701677488077346,False
usa_NC_0037_0154,57620.93753809711,90.0,3951221.0972475205,50841.933701085836,3,-0.6417294495099736,1371.1528784876505,0.9999485675480374,0.004602372363528821,False
usa_NC_0037_0155,57670.93860555952,90.0,3951269.0754859596,50891.93476854824,3,-0.7246633142347749,1527.7151640278482,0.9996594342655146,0.0133755212717076,False
usa_NC_0037_0156,57720.593007628224,90.0,3951316.8478221158,50941.58917061695,3,-0.8916528779116397,1848.6790721409147,0.9999749120533701,0.004466155315326638,False
usa_NC_0037_0157,57770.18511556603,90.0,3951364.9603465926,50991.18127855476,3,-0.8560737371524973,1780.3136731658415,0.9999994960105993,0.0006077458259476387,False
usa_NC_0037_0158,57819.826718674594,90.0,3951413.083778829,51040.82288166332,3,-0.9387016508849947,1939.7111244520197,0.9985122137909435,0.03623440675465545,False
usa_NC_0037_0159,57870.03816910058,90.0,3951460.167948849,51091.03433208931,3,-0.8438460543994122,1759.061571422818,0.9999570155552453,0.005532586578191543,False
usa_NC_0037_0160,57920.23333647681,90.0,3951507.2643171307,51141.22949946554,3,-0.7733003775239122,1625.6917405311026,0.9999769819591069,0.0037101152378089678,False
usa_NC_0037_0161,57970.73523424841,90.0,3951553.882969702,51191.731397237134,3,-0.7637505244610666,1614.5213592826726,0.9996069455378912,0.01514478995437787,False
usa_NC_0037_0162,58020.70057064738,90.0,3951601.3799858484,51241.696733636105,3,-0.8703484951521965,1822.451411684107,0.9986441141237927,0.032070030860681664,False
usa_NC_0037_0163,58070.58878232859,90.0,3951650.678970171,51291.584945317314,3,-0.8632959348551933,1803.0722793490763,0.9999606359393891,0.00541649304420919,False
usa_NC_0037_0164,58120.347323033755,90.0,3951699.239514825,51341.34348602248,3,-0.7848113888925777,1654.1349804284487,0.9999097139635521,0.007457533225643505,False
usa_NC_0037_0165,58170.148150142166,90.0,3951747.238456736,51391.14431313089,3,-0.7392879925370275,1565.1597417427938,0.9999251229209593,0.006397412573061484,False
usa_NC_0037_0166,58220.997659894,90.0,3951793.332724043,51441.99382288272,3,-0.7827272852772313,1654.4882984509788,0.9995011297713691,0.01748689177030212,False
usa_NC_0037_0167,58271.42585320895,90.0,3951839.91661409,51492.42201619768,3,-0.8226662703736619,1730.0554338714558,0.9999898798699052,0.002617091679567181,False
usa_NC_0037_0168,58326.52053807335,90.0,3951882.984073528,51547.51670106208,3,-0.8546940893839189,1809.7205875830111,0.9999548010657237,0.005746251274975731,False
usa_NC_0037_0169,58376.52072461374,90.0,3951932.5941285086,51597.51688760247,3,-0.8215075831840577,1739.012988659361,0.9999513178981538,0.0057320082713873104,False
usa_NC_0037_0170,58427.34292107315,90.0,3951983.403881705,51648.339084061874,3,-0.8017354631889273,1685.4562767511204,0.9999024536636155,0.007918770537896339,False
usa_NC_0037_0171,58477.26688679468,90.0,3952030.8245508876,51698.2630497834,3,-0.6819077914519455,1464.4420436731793,0.9999882126387328,0.0023411891861470375,False
usa_NC_0037_0172,58527.3335414251,90.0,3952077.903712603,51748.32970441382,3,-0.6679110176533185,1444.9774310757784,0.9993863593827026,0.01655041727555731,False
usa_NC_0037_0173,58577.05920322632,90.0,3952126.2235727943,51798.05536621505,3,-0.698390548560929,1496.3476800292137,0.9996157659023107,0.013692405616198286,False
usa_NC_0037_0174,58626.81769386291,90.0,3952174.1795148244,51847.81385685164,3,-0.6994492441976456,1505.3365364301628,0.9992645806323375,0.018975074504087343,False
usa_NC_0037_0175,58677.68567839649,90.0,3952220.086982262,51898.681841385216,3,-0.9042234564571695,1903.8946882560317,0.9999543707666495,0.0061081158189957695,False
usa_NC_0037_0176,58727.977844254565,90.0,3952266.700134472,51948.97400724329,3,-0.8920279506950314,1887.366318763546,0.9999791070037026,0.004077400419579259,False
usa_NC_0037_0177,58777.88567947273,90.0,3952314.025227366,51998.88184246146,3,-0.9047809394795191,1918.3591188840712,0.9996843528388922,0.01607729347858517,False
usa_NC_0037_0178,58827.592713207225,90.0,3952362.5167430765,52048.58887619595,3,-0.9376315939651227,1973.2131210262273,0.9999817688459399,0.004003531704455569,False
usa_NC_0038_0001,58877.31856151535,90.0,3952410.499790242,52098.314724504075,3,-0.8279858940226866,1762.9121504805353,0.9997206303423908,0.013841183570940154,False
usa_NC_0038_0002,58938.68833631615,90.0,3952450.4608924375,52159.68449930487,3,-0.7936774850131895,1733.7396019838936,0.9995895806745617,0.016082260824144202,False
usa_NC_0038_0003,58993.47619349658,90.0,3952504.1669789245,52214.472356485305,3,-0.7741553190224595,1671.745434362501,0.9998352063989907,0.009938802519990112,False
usa_NC_0038_0004,59043.29702733507,90.0,3952551.7242295793,52264.2931903238,3,-0.8698388534831821,1854.5535442866278,0.9999983771280739,0.001108105929317115,False
usa_NC_0038_0005,59093.27086219874,90.0,3952598.8491423833,52314.267025187466,3,-0.907179145050173,1931.69982990549,0.9998014124295336,0.012785338069423089,False
usa_NC_0038_0006,59151.48729126621,90.0,3952640.055916402,52372.483454254936,3,-0.7892925171842904,1737.5357341450892,0.9991607335020299,0.02287548180921403,False
usa_NC_0038_0007,59201.27096925087,90.0,3952687.655086935,52422.2671322396,3,-0.7315407794227154,1628.0517113712147,0.9990145233653,0.022976073169815443,False
usa_NC_0038_0008,59251.351170791655,90.0,3952734.486045702,52472.34733378038,3,-0.7076566755024579,1588.1753737184772,0.9999934337126988,0.0018133597600683946,False
usa_NC_0038_0009,59307.19329474013,90.0,3952776.275392371,52528.189457728855,3,-0.6832077742225292,1571.9883010381875,0.9999858360112259,0.002571275798657855,False
usa_NC_0038_0010,59358.924492001104,90.0,3952820.3066452625,52579.92065498983,3,-0.861861293203274,1917.3271343877864,0.9995116059800161,0.019051475862543996,False
usa_NC_0038_0011,59408.71411786014,90.0,3952866.2784871445,52629.71028084886,3,-0.9099194601266992,2016.8979329683264,0.9999994208689731,0.0006924549041740531,False
usa_NC_0038_0012,59458.3599809062,90.0,3952912.449947738,52679.356143894925,3,-0.8817844078974835,1968.9523003011307,0.999895319884818,0.009022299575605857,False
usa_NC_0038_0013,59507.80688150656,90.0,3952958.993005311,52728.80304449529,3,-0.9031135508438736,2015.5837237430321,0.9988849050987436,0.03017453239018312,False
usa_NC_0038_0014,59557.20665374531,90.0,3953005.619983064,52778.20281673403,3,-0.8876326491723003,1990.9669256678917,0.9999781705933676,0.004147238140284468,False
usa_NC_0038_0015,59605.8188402247,90.0,3953051.567252118,52826.81500321343,3,-0.8996633819528707,2014.574710704872,0.9999132612381347,0.008379256586206389,False
usa_NC_0038_0016,59654.13743895321,90.0,3953097.237037364,52875.13360194193,3,-1.0215840832253056,2249.5071215215894,0.9998938783236005,0.01052444526959303,False
usa_NC_0038_0017,59702.4363408424,90.0,3953142.8882149877,52923.43250383113,3,-0.8889083348832169,2002.3491210438385,0.9999939317358875,0.0021897298235910552,False
usa_NC_0038_0018,59750.71551311344,90.0,3953188.5207539983,52971.71167610217,3,-0.8870617609235839,2008.9554793177274,0.9999989542531323,0.0009071254918293772,False
usa_NC_0038_0019,59798.97497920833,90.0,3953234.1346765393,53019.97114219706,3,-0.8769948616825538,1990.9390196881438,0.9999937973304807,0.0021841764336525144,False
usa_NC_0038_0020,59847.2147718457,90.0,3953279.730013525,53068.210934834424,3,-0.9014877916217825,2041.130893264944,0.999887501495987,0.009562196266216773,False
usa_NC_0038_0021,59895.434869544435,90.0,3953325.3067446393,53116.43103253316,3,-0.9971827367794673,2226.4410468913084,0.9999984773714469,0.001230472938618633,False
usa_NC_0038_0022,59943.695289925905,90.0,3953370.6498675537,53164.69145291463,3,-0.9018874299404239,2053.460087282508,0.9996856526969466,0.015992835629762888,False
usa_NC_0038_0023,59991.94116413384,90.0,3953415.9378202977,53212.93732712256,3,-1.088703362601534,2409.658760988092,0.9998520632637924,0.013242796557237988,False
usa_NC_0038_0024,60040.16045995144,90.0,3953461.2078504697,53261.156622940165,3,-0.9928346138373241,2237.28846112433,0.9999254759778231,0.008571192249834271,False
usa_NC_0038_0025,60088.34341387147,90.0,3953506.496904295,53309.3395768602,3,-1.11489025691296,2475.448348943506,0.9999101396221377,0.010569045174938316,False
usa_NC_0038_0026,60136.50245261165,90.0,3953551.7634890513,53357.49861560037,3,-1.0754027084511268,2405.4610860903263,0.9999606380099137,0.006747116317254987,False
usa_NC_0038_0027,60184.97754069418,90.0,3953597.327150924,53405.9737036829,3,-1.1102378474567784,2472.788361631229,0.999987658066894,0.0039004103684926144,False
usa_NC_0038_0028,60233.942891980005,90.0,3953643.46633504,53454.93905496873,3,-1.3031689403864006,2843.3978243802776,0.9999708640452121,0.0070343127697423,False
usa_NC_0038_0029,60282.900652367476,90.0,3953689.5692076473,53503.8968153562,3,-1.1657778358096267,2584.8860016117765,0.999501935742483,0.026023557319206015,False
usa_NC_0038_0030,60331.81498935285,90.0,3953735.827243383,53552.81115234158,3,-1.2589450576611718,2769.8294601415773,0.9998835970092244,0.013583576243086294,False
usa_NC_0038_0031,60380.67730000727,90.0,3953782.466837293,53601.673462996,3,-1.3082693516826183,2864.417332869503,0.9999853542051338,0.00500676054598092,False
usa_NC_0038_0032,60429.53184705782,90.0,3953829.1244853116,53650.528010046546,3,-1.3244186333105559,2896.039934456564,0.9999683342688505,0.007452927877527457,False
usa_NC_0038_0033,60478.37818244613,90.0,3953875.840473155,53699.37434543486,3,-1.3427754251615276,2931.9373618242207,0.9999035510286,0.013187823594784943,False
usa_NC_0038_0034,60527.22098910589,90.0,3953922.4675693074,53748.217152094614,3,-1.2445364776421268,2746.555279117934,0.9999705162811242,0.00675779734076142,False
usa_NC_0038_0035,60576.205305549476,90.0,3953969.146072491,53797.2014685382,3,-1.2299921267947462,2718.599873214944,0.9999993552614238,0.000987630059044291,False
usa_NC_0038_0036,60625.22191822836,90.0,3954015.722428058,53846.218081217085,3,-1.207998071590787,2674.4594561730105,0.9999874449022566,0.004280347379068703,False
